seed,step,Delta,mode,R_energy_exact_N,R_virtual_current_sigma_N,legacy_top_sigma_integral_N,bottom_reaction_N,top_horizontal_work_N,top_vertical_work_N,top_total_work_N,top_edge_count,bottom_horizontal_work_N,bottom_vertical_work_N,bottom_total_work_N,bottom_edge_count,left_horizontal_work_N,left_vertical_work_N,left_total_work_N,left_edge_count,right_horizontal_work_N,right_vertical_work_N,right_total_work_N,right_edge_count,external_boundary_work_total_N
13,8,4e-05,global_delta_mode,1.4651683159172535,-2.7262320518493652,0.6858128828986199,-1.135994525917511,0.0005653688308534402,0.6858128828986199,0.6863782517294734,19,0.0,0.0,0.0,19,-0.0017934600392829779,-0.009327412951483037,-0.011120872990766015,34,0.1879921941819746,-0.005315728395475495,0.18267646578649913,34,0.8579338445252065
13,8,4e-05,pure_top_vertical_mode,1.4601084403693676,0.6759222745895386,0.6858128828986199,-1.135994525917511,0.0,0.6858128828986199,0.6858128828986199,19,0.0,0.0,0.0,19,0.0,-0.005400149772430839,-0.005400149772430839,34,0.0,-0.00497264928280691,-0.00497264928280691,34,0.675440083843382
13,8,4e-05,no_horizontal_delta_mode,1.4624627074226737,-3.08666729927063,0.6858128828986199,-1.135994525917511,0.0,0.6858128828986199,0.6858128828986199,19,0.0,0.0,0.0,19,0.0,-0.009327412951483037,-0.009327412951483037,34,0.0,-0.005315728395475495,-0.005315728395475495,34,0.6711697415516614
13,8,4e-05,affine_vertical_mode,1.4601084403693676,0.6759222745895386,0.6858128828986199,-1.135994525917511,0.0,0.6858128828986199,0.6858128828986199,19,0.0,0.0,0.0,19,0.0,-0.005400149772430839,-0.005400149772430839,34,0.0,-0.00497264928280691,-0.00497264928280691,34,0.675440083843382
13,9,4.5e-05,global_delta_mode,0.9582097991369665,-6.1835222244262695,0.7361550020105776,-1.1425743393837047,0.0007106258666852415,0.7361550020105776,0.7368656278772627,19,0.0,0.0,0.0,19,-0.0019500887466303964,-0.00983445383416152,-0.01178454258079192,34,0.22709317413169114,-0.004900367099997328,0.2221928070316939,34,0.9472738923281647
13,9,4.5e-05,pure_top_vertical_mode,0.9614931768737733,0.4924592077732086,0.7361550020105776,-1.1425743393837047,0.0,0.7361550020105776,0.7361550020105776,19,0.0,0.0,0.0,19,0.0,-0.006281818616817267,-0.006281818616817267,34,0.0,-0.004694898314497775,-0.004694898314497775,34,0.7251782850792625
13,9,4.5e-05,no_horizontal_delta_mode,0.9578968747518957,-6.558557510375977,0.7361550020105776,-1.1425743393837047,0.0,0.7361550020105776,0.7361550020105776,19,0.0,0.0,0.0,19,0.0,-0.00983445383416152,-0.00983445383416152,34,0.0,-0.004900367099997328,-0.004900367099997328,34,0.7214201810764188
13,9,4.5e-05,affine_vertical_mode,0.9614931768737733,0.4924592077732086,0.7361550020105776,-1.1425743393837047,0.0,0.7361550020105776,0.7361550020105776,19,0.0,0.0,0.0,19,0.0,-0.006281818616817267,-0.006281818616817267,34,0.0,-0.004694898314497775,-0.004694898314497775,34,0.7251782850792625
13,10,4.7e-05,global_delta_mode,0.7826319779269397,-7.862860202789307,0.7570219453425842,-1.1396606721659153,0.0005041042118535175,0.7570219453425842,0.7575260495544377,19,0.0,0.0,0.0,19,-0.0015832289107141195,-0.006617806483269136,-0.008201035393983256,34,0.24640184283354116,-0.0055435340514911535,0.24085830878205,34,0.9901833229425046
13,10,4.7e-05,pure_top_vertical_mode,0.7826051441952586,0.4162515699863434,0.7570219453425842,-1.1396606721659153,0.0,0.7570219453425842,0.7570219453425842,19,0.0,0.0,0.0,19,0.0,-0.00517732624391949,-0.00517732624391949,34,0.0,-0.005304889833877724,-0.005304889833877724,34,0.7465397292647868
13,10,4.7e-05,no_horizontal_delta_mode,0.7821065373718739,-8.245173454284668,0.7570219453425842,-1.1396606721659153,0.0,0.7570219453425842,0.7570219453425842,19,0.0,0.0,0.0,19,0.0,-0.006617806483269136,-0.006617806483269136,34,0.0,-0.0055435340514911535,-0.0055435340514911535,34,0.7448606048078239
13,10,4.7e-05,affine_vertical_mode,0.7826051441952586,0.4162515699863434,0.7570219453425842,-1.1396606721659153,0.0,0.7570219453425842,0.7570219453425842,19,0.0,0.0,0.0,19,0.0,-0.00517732624391949,-0.00517732624391949,34,0.0,-0.005304889833877724,-0.005304889833877724,34,0.7465397292647868
13,11,4.9e-05,global_delta_mode,0.593646545894444,-9.630377769470215,0.7596221226932346,-1.1422001698809487,0.00017371984329478447,0.7596221226932346,0.7597958425365293,19,0.0,0.0,0.0,19,-0.0014568293100308892,-0.006991827380920817,-0.008448656690951708,34,0.2914042511363147,-0.004503711846142742,0.28690053929017195,34,1.0382477251357496
13,11,4.9e-05,pure_top_vertical_mode,0.5897029768675566,0.3421972692012787,0.7596221226932346,-1.1422001698809487,0.0,0.7596221226932346,0.7596221226932346,19,0.0,0.0,0.0,19,0.0,-0.00463463853996211,-0.00463463853996211,34,0.0,-0.004297166421022494,-0.004297166421022494,34,0.7506903177322499
13,11,4.9e-05,no_horizontal_delta_mode,0.593273201957345,-10.025758743286133,0.7596221226932346,-1.1422001698809487,0.0,0.7596221226932346,0.7596221226932346,19,0.0,0.0,0.0,19,0.0,-0.006991827380920817,-0.006991827380920817,34,0.0,-0.004503711846142742,-0.004503711846142742,34,0.748126583466171
13,11,4.9e-05,affine_vertical_mode,0.5897029768675566,0.3421972692012787,0.7596221226932346,-1.1422001698809487,0.0,0.7596221226932346,0.7596221226932346,19,0.0,0.0,0.0,19,0.0,-0.00463463853996211,-0.00463463853996211,34,0.0,-0.004297166421022494,-0.004297166421022494,34,0.7506903177322499
13,12,5.1e-05,global_delta_mode,0.40310126496478915,-11.985645294189453,0.7773957107567939,-1.1381281633726241,-6.922100561256519e-06,0.7773957107567939,0.7773887886562325,19,0.0,0.0,0.0,19,-0.0011182271716086221,-0.005492820812331105,-0.0066110479839397275,34,0.3064322474272586,-0.003322526486557194,0.3031097209407015,34,1.0738874616129943
13,12,5.1e-05,pure_top_vertical_mode,0.3962339542340487,0.2619823217391968,0.7773957107567939,-1.1381281633726241,0.0,0.7773957107567939,0.7773957107567939,19,0.0,0.0,0.0,19,0.0,-0.0029007385300732044,-0.0029007385300732044,34,0.0,-0.003229660381958919,-0.003229660381958919,34,0.7712653118447618
13,12,5.1e-05,no_horizontal_delta_mode,0.40279101813212037,-12.374349594116211,0.7773957107567939,-1.1381281633726241,0.0,0.7773957107567939,0.7773957107567939,19,0.0,0.0,0.0,19,0.0,-0.005492820812331105,-0.005492820812331105,34,0.0,-0.003322526486557194,-0.003322526486557194,34,0.7685803634579056
13,12,5.1e-05,affine_vertical_mode,0.3962339542340487,0.2619823217391968,0.7773957107567939,-1.1381281633726241,0.0,0.7773957107567939,0.7773957107567939,19,0.0,0.0,0.0,19,0.0,-0.0029007385300732044,-0.0029007385300732044,34,0.0,-0.003229660381958919,-0.003229660381958919,34,0.7712653118447618
13,13,5.3e-05,global_delta_mode,0.2251024270663038,-14.42204475402832,0.7797367818428649,-1.1384655306182512,-3.477411751837529e-05,0.7797367818428649,0.7797020077253465,19,0.0,0.0,0.0,19,-0.000884949712034912,-0.005085623104083515,-0.005970572816118427,34,0.3415578348740078,-0.005061861139079568,0.3364959737349283,34,1.1102274086441564
13,13,5.3e-05,pure_top_vertical_mode,0.21997455041855574,0.17252303659915924,0.7797367818428649,-1.1384655306182512,0.0,0.7797367818428649,0.7797367818428649,19,0.0,0.0,0.0,19,0.0,-0.003867952375085083,-0.003867952375085083,34,0.0,-0.005070555454398635,-0.005070555454398635,34,0.7707982740133812
13,13,5.3e-05,no_horizontal_delta_mode,0.2248907258035615,-14.821868896484375,0.7797367818428649,-1.1384655306182512,0.0,0.7797367818428649,0.7797367818428649,19,0.0,0.0,0.0,19,0.0,-0.005085623104083515,-0.005085623104083515,34,0.0,-0.005061861139079568,-0.005061861139079568,34,0.7695892975997017
13,13,5.3e-05,affine_vertical_mode,0.21997455041855574,0.17252303659915924,0.7797367818428649,-1.1384655306182512,0.0,0.7797367818428649,0.7797367818428649,19,0.0,0.0,0.0,19,0.0,-0.003867952375085083,-0.003867952375085083,34,0.0,-0.005070555454398635,-0.005070555454398635,34,0.7707982740133812
13,14,5.5e-05,global_delta_mode,0.13405503705143929,-16.985374450683594,0.7813672506594183,-1.136394445131735,0.0005263549607787912,0.7813672506594183,0.781893605620197,19,0.0,0.0,0.0,19,-0.0005591706879599307,-0.006256496317728387,-0.006815667005688318,34,0.3945044568724176,-0.002242976023739906,0.39226148084867757,34,1.1673394194631863
13,14,5.5e-05,pure_top_vertical_mode,0.1282242446905002,0.09513348340988159,0.7813672506594183,-1.136394445131735,0.0,0.7813672506594183,0.7813672506594183,19,0.0,0.0,0.0,19,0.0,-0.00437138529161059,-0.00437138529161059,34,0.0,-0.00185358560212579,-0.00185358560212579,34,0.7751422797656818
13,14,5.5e-05,no_horizontal_delta_mode,0.134071713546291,-17.410079956054688,0.7813672506594183,-1.136394445131735,0.0,0.7813672506594183,0.7813672506594183,19,0.0,0.0,0.0,19,0.0,-0.006256496317728387,-0.006256496317728387,34,0.0,-0.002242976023739906,-0.002242976023739906,34,0.77286777831795
13,14,5.5e-05,affine_vertical_mode,0.1282242446905002,0.09513348340988159,0.7813672506594183,-1.136394445131735,0.0,0.7813672506594183,0.7813672506594183,19,0.0,0.0,0.0,19,0.0,-0.00437138529161059,-0.00437138529161059,34,0.0,-0.00185358560212579,-0.00185358560212579,34,0.7751422797656818
13,15,5.7e-05,global_delta_mode,0.07404191273963079,-19.96435546875,0.7718744116551054,-1.139103846991885,-6.063023622633194e-05,0.7718744116551054,0.7718137814188792,19,0.0,0.0,0.0,19,-0.0005617622096238826,-0.006110964590418295,-0.006672726800042178,34,0.4482184575428186,0.00626426879190116,0.45448272633471964,34,1.2196237809535568
13,15,5.7e-05,pure_top_vertical_mode,0.06703397957608104,0.0033639438915997744,0.7718744116551054,-1.139103846991885,0.0,0.7718744116551054,0.7718744116551054,19,0.0,0.0,0.0,19,0.0,-0.004669629516008638,-0.004669629516008638,34,0.0,0.0066583116048733034,0.0066583116048733034,34,0.77386309374397
13,15,5.7e-05,no_horizontal_delta_mode,0.07402447226922959,-20.440643310546875,0.7718744116551054,-1.139103846991885,0.0,0.7718744116551054,0.7718744116551054,19,0.0,0.0,0.0,19,0.0,-0.006110964590418295,-0.006110964590418295,34,0.0,0.00626426879190116,0.00626426879190116,34,0.7720277158565882
13,15,5.7e-05,affine_vertical_mode,0.06703397957608104,0.0033639438915997744,0.7718744116551054,-1.139103846991885,0.0,0.7718744116551054,0.7718744116551054,19,0.0,0.0,0.0,19,0.0,-0.004669629516008638,-0.004669629516008638,34,0.0,0.0066583116048733034,0.0066583116048733034,34,0.77386309374397
13,16,5.9e-05,global_delta_mode,0.05405606862041168,-23.634456634521484,0.7737282783082333,-1.1221333687541215,0.00012735328494163097,0.7737282783082333,0.7738556315931749,19,0.0,0.0,0.0,19,-0.00024653530860343744,-0.004886121643207269,-0.005132656951810705,34,0.49564848822399526,0.009629662080521996,0.5052781503045174,34,1.2740011249458816
13,16,5.9e-05,pure_top_vertical_mode,0.055070930102374405,-0.09180213510990143,0.7737282783082333,-1.1221333687541215,0.0,0.7737282783082333,0.7737282783082333,19,0.0,0.0,0.0,19,0.0,-0.0019732520481555603,-0.0019732520481555603,34,0.0,0.00947232801569779,0.00947232801569779,34,0.7812273542757755
13,16,5.9e-05,no_horizontal_delta_mode,0.054143238230608404,-24.131250381469727,0.7737282783082333,-1.1221333687541215,0.0,0.7737282783082333,0.7737282783082333,19,0.0,0.0,0.0,19,0.0,-0.004886121643207269,-0.004886121643207269,34,0.0,0.009629662080521996,0.009629662080521996,34,0.778471818745548
13,16,5.9e-05,affine_vertical_mode,0.055070930102374405,-0.09180213510990143,0.7737282783082333,-1.1221333687541215,0.0,0.7737282783082333,0.7737282783082333,19,0.0,0.0,0.0,19,0.0,-0.0019732520481555603,-0.0019732520481555603,34,0.0,0.00947232801569779,0.00947232801569779,34,0.7812273542757755
13,17,6.1e-05,global_delta_mode,0.03251622183597647,-27.513944625854492,0.7732998434815043,-1.124757228677232,0.00044546980773626566,0.7732998434815043,0.7737453132892405,19,0.0,0.0,0.0,19,-0.00011233348642462112,-0.004696365928002821,-0.0048086994144274425,34,0.501484898392721,0.0147853949007592,0.5162702932934803,34,1.2852069071682934
13,17,6.1e-05,pure_top_vertical_mode,0.029852904845029116,-0.17945559322834015,0.7732998434815043,-1.124757228677232,0.0,0.7732998434815043,0.7732998434815043,19,0.0,0.0,0.0,19,0.0,-0.004069323879837118,-0.004069323879837118,34,0.0,0.015019433810761797,0.015019433810761797,34,0.7842499534124289
13,17,6.1e-05,no_horizontal_delta_mode,0.032576317607890815,-28.031709671020508,0.7732998434815043,-1.124757228677232,0.0,0.7732998434815043,0.7732998434815043,19,0.0,0.0,0.0,19,0.0,-0.004696365928002821,-0.004696365928002821,34,0.0,0.0147853949007592,0.0147853949007592,34,0.7833888724542607
13,17,6.1e-05,affine_vertical_mode,0.029852904845029116,-0.17945559322834015,0.7732998434815043,-1.124757228677232,0.0,0.7732998434815043,0.7732998434815043,19,0.0,0.0,0.0,19,0.0,-0.004069323879837118,-0.004069323879837118,34,0.0,0.015019433810761797,0.015019433810761797,34,0.7842499534124289
13,18,6.3e-05,global_delta_mode,0.025583425667718984,-30.86937141418457,0.7755159958052136,-1.1067200738955718,0.0008357294445447976,0.7755159958052136,0.7763517252497586,19,0.0,0.0,0.0,19,0.0003091487684923876,-0.001680843768151827,-0.0013716949996594383,34,0.5680989768606339,0.019600218765804943,0.5876991956264387,34,1.362679225876538
13,18,6.3e-05,pure_top_vertical_mode,0.02287115785293281,-0.2664692997932434,0.7755159958052136,-1.1067200738955718,0.0,0.7755159958052136,0.7755159958052136,19,0.0,0.0,0.0,19,0.0,-0.0024890709345954344,-0.0024890709345954344,34,0.0,0.021591371761022625,0.021591371761022625,34,0.7946182966316409
13,18,6.3e-05,no_horizontal_delta_mode,0.02554597449488938,-31.43047523498535,0.7755159958052136,-1.1067200738955718,0.0,0.7755159958052136,0.7755159958052136,19,0.0,0.0,0.0,19,0.0,-0.001680843768151827,-0.001680843768151827,34,0.0,0.019600218765804943,0.019600218765804943,34,0.7934353708028667
13,18,6.3e-05,affine_vertical_mode,0.02287115785293281,-0.2664692997932434,0.7755159958052136,-1.1067200738955718,0.0,0.7755159958052136,0.7755159958052136,19,0.0,0.0,0.0,19,0.0,-0.0024890709345954344,-0.0024890709345954344,34,0.0,0.021591371761022625,0.021591371761022625,34,0.7946182966316409
13,19,6.5e-05,global_delta_mode,0.022594618712901138,-34.92422103881836,0.7351442488088394,-1.1161384338128986,-8.041996822402476e-05,0.7351442488088394,0.7350638288406154,19,0.0,0.0,0.0,19,0.000336143548170206,-0.002151297252113347,-0.0018151537039431415,34,0.6454638482324115,0.012182334944917486,0.657646183177329,34,1.3908948583140013
13,19,6.5e-05,pure_top_vertical_mode,0.021848050892003812,-0.3661021888256073,0.7351442488088394,-1.1161384338128986,0.0,0.7351442488088394,0.7351442488088394,19,0.0,0.0,0.0,19,0.0,-0.002271097701131947,-0.002271097701131947,34,0.0,0.015894405088112736,0.015894405088112736,34,0.7487675561958201
13,19,6.5e-05,no_horizontal_delta_mode,0.022483684006147087,-35.53059768676758,0.7351442488088394,-1.1161384338128986,0.0,0.7351442488088394,0.7351442488088394,19,0.0,0.0,0.0,19,0.0,-0.002151297252113347,-0.002151297252113347,34,0.0,0.012182334944917486,0.012182334944917486,34,0.7451752865016436
13,19,6.5e-05,affine_vertical_mode,0.021848050892003812,-0.3661021888256073,0.7351442488088394,-1.1161384338128986,0.0,0.7351442488088394,0.7351442488088394,19,0.0,0.0,0.0,19,0.0,-0.002271097701131947,-0.002271097701131947,34,0.0,0.015894405088112736,0.015894405088112736,34,0.7487675561958201
13,20,6.7e-05,global_delta_mode,0.017220436347997747,-38.42493438720703,0.7498049653893462,-1.0964455891664682,-0.0005004462029211466,0.7498049653893462,0.749304519186425,19,0.0,0.0,0.0,19,0.0009662695480777026,-0.0049575506515353255,-0.003991281103457623,34,0.6747114950929863,0.027667935028093834,0.7023794301210802,34,1.4476926682040476
13,20,6.7e-05,pure_top_vertical_mode,0.02067635432467796,-0.4277005195617676,0.7498049653893462,-1.0964455891664682,0.0,0.7498049653893462,0.7498049653893462,19,0.0,0.0,0.0,19,0.0,-0.002636690482012028,-0.002636690482012028,34,0.0,0.030119161005210126,0.030119161005210126,34,0.7772874359125443
13,20,6.7e-05,no_horizontal_delta_mode,0.01708957825030666,-39.0750846862793,0.7498049653893462,-1.0964455891664682,0.0,0.7498049653893462,0.7498049653893462,19,0.0,0.0,0.0,19,0.0,-0.0049575506515353255,-0.0049575506515353255,34,0.0,0.027667935028093834,0.027667935028093834,34,0.7725153497659046
13,20,6.7e-05,affine_vertical_mode,0.02067635432467796,-0.4277005195617676,0.7498049653893462,-1.0964455891664682,0.0,0.7498049653893462,0.7498049653893462,19,0.0,0.0,0.0,19,0.0,-0.002636690482012028,-0.002636690482012028,34,0.0,0.030119161005210126,0.030119161005210126,34,0.7772874359125443
13,21,6.9e-05,global_delta_mode,0.010329118595109321,-42.431907653808594,0.7628717899383225,-1.0998390805264535,-0.0011867825092483541,0.7628717899383225,0.7616850074290741,19,0.0,0.0,0.0,19,0.0012822951017563895,-0.0022795851240661478,-0.0009972900223097578,34,0.7173522676963111,0.043707411354312935,0.7610596790506242,34,1.5217473964573887
13,21,6.9e-05,pure_top_vertical_mode,0.008810442523099482,-0.5081000328063965,0.7628717899383225,-1.0998390805264535,0.0,0.7628717899383225,0.7628717899383225,19,0.0,0.0,0.0,19,0.0,-0.00044461019947812186,-0.00044461019947812186,34,0.0,0.04778024227438036,0.04778024227438036,34,0.8102074220132247
13,21,6.9e-05,no_horizontal_delta_mode,0.010187519364990294,-43.12697982788086,0.7628717899383225,-1.0998390805264535,0.0,0.7628717899383225,0.7628717899383225,19,0.0,0.0,0.0,19,0.0,-0.0022795851240661478,-0.0022795851240661478,34,0.0,0.043707411354312935,0.043707411354312935,34,0.8042996161685693
13,21,6.9e-05,affine_vertical_mode,0.008810442523099482,-0.5081000328063965,0.7628717899383225,-1.0998390805264535,0.0,0.7628717899383225,0.7628717899383225,19,0.0,0.0,0.0,19,0.0,-0.00044461019947812186,-0.00044461019947812186,34,0.0,0.04778024227438036,0.04778024227438036,34,0.8102074220132247
13,22,7.1e-05,global_delta_mode,0.013577569916378707,-47.2358512878418,0.7620909403578867,-1.070935108926646,0.0015951893563938661,0.7620909403578867,0.7636861297142806,19,0.0,0.0,0.0,19,0.0009334830602597989,0.0009503203296431169,0.001883803389902916,34,0.728187624471723,0.02679060346743996,0.7549782279391631,34,1.5205481610433467
13,22,7.1e-05,pure_top_vertical_mode,0.014320090485853143,-0.6046398878097534,0.7620909403578867,-1.070935108926646,0.0,0.7620909403578867,0.7620909403578867,19,0.0,0.0,0.0,19,0.0,0.0021553083455354573,0.0021553083455354573,34,0.0,0.03312126877293627,0.03312126877293627,34,0.7973675174763585
13,22,7.1e-05,no_horizontal_delta_mode,0.013611776012112387,-47.942440032958984,0.7620909403578867,-1.070935108926646,0.0,0.7620909403578867,0.7620909403578867,19,0.0,0.0,0.0,19,0.0,0.0009503203296431169,0.0009503203296431169,34,0.0,0.02679060346743996,0.02679060346743996,34,0.7898318641549699
13,22,7.1e-05,affine_vertical_mode,0.014320090485853143,-0.6046398878097534,0.7620909403578867,-1.070935108926646,0.0,0.7620909403578867,0.7620909403578867,19,0.0,0.0,0.0,19,0.0,0.0021553083455354573,0.0021553083455354573,34,0.0,0.03312126877293627,0.03312126877293627,34,0.7973675174763585
13,23,7.3e-05,global_delta_mode,0.009299897101300303,-51.309120178222656,0.7608456254672288,-1.0710869937415144,0.0025068448737885418,0.7608456254672288,0.7633524703410176,19,0.0,0.0,0.0,19,0.000867653717437129,0.007614064298751648,0.008481718016188779,34,0.7412039733443164,0.042556907161480126,0.7837608805057967,34,1.5555950688630031
13,23,7.3e-05,pure_top_vertical_mode,0.009226998372469097,-0.681774377822876,0.7608456254672288,-1.0710869937415144,0.0,0.7608456254672288,0.7608456254672288,19,0.0,0.0,0.0,19,0.0,0.006094196874938858,0.006094196874938858,34,0.0,0.049900962593733,0.049900962593733,34,0.8168407849359006
13,23,7.3e-05,no_horizontal_delta_mode,0.009246465197065845,-52.038536071777344,0.7608456254672288,-1.0710869937415144,0.0,0.7608456254672288,0.7608456254672288,19,0.0,0.0,0.0,19,0.0,0.007614064298751648,0.007614064298751648,34,0.0,0.042556907161480126,0.042556907161480126,34,0.8110165969274605
13,23,7.3e-05,affine_vertical_mode,0.009226998372469097,-0.681774377822876,0.7608456254672288,-1.0710869937415144,0.0,0.7608456254672288,0.7608456254672288,19,0.0,0.0,0.0,19,0.0,0.006094196874938858,0.006094196874938858,34,0.0,0.049900962593733,0.049900962593733,34,0.8168407849359006
13,24,7.5e-05,global_delta_mode,0.007034250756987603,-55.941856384277344,0.7994274244716129,-1.088133042960877,0.001173903270232628,0.7994274244716129,0.8006013277418457,19,0.0,0.0,0.0,19,0.0011018320092088855,-0.0012370734054664783,-0.00013524139625759252,34,0.7480627975192702,0.05021694798029331,0.7982797454995634,34,1.5987458318451515
13,24,7.5e-05,pure_top_vertical_mode,0.00841901965031866,-0.7613065242767334,0.7994274244716129,-1.088133042960877,0.0,0.7994274244716129,0.7994274244716129,19,0.0,0.0,0.0,19,0.0,7.112565839393359e-05,7.112565839393359e-05,34,0.0,0.06340769871956943,0.06340769871956943,34,0.8629062488495762
13,24,7.5e-05,no_horizontal_delta_mode,0.0069714469645987265,-56.680442810058594,0.7994274244716129,-1.088133042960877,0.0,0.7994274244716129,0.7994274244716129,19,0.0,0.0,0.0,19,0.0,-0.0012370734054664783,-0.0012370734054664783,34,0.0,0.05021694798029331,0.05021694798029331,34,0.8484072990464396
13,24,7.5e-05,affine_vertical_mode,0.00841901965031866,-0.7613065242767334,0.7994274244716129,-1.088133042960877,0.0,0.7994274244716129,0.7994274244716129,19,0.0,0.0,0.0,19,0.0,7.112565839393359e-05,7.112565839393359e-05,34,0.0,0.06340769871956943,0.06340769871956943,34,0.8629062488495762
13,25,7.7e-05,global_delta_mode,0.0049249620133196,-61.250450134277344,0.8470217135211844,-1.0567869692230558,0.001480911144981052,0.8470217135211844,0.8485026246661656,19,0.0,0.0,0.0,19,0.0010266194768430996,0.003358267846928317,0.0043848873237714164,34,0.7333842871106937,0.06841117164886054,0.8017954587595539,34,1.6546829707494908
13,25,7.7e-05,pure_top_vertical_mode,0.0033514279493829235,-0.8506821393966675,0.8470217135211844,-1.0567869692230558,0.0,0.8470217135211844,0.8470217135211844,19,0.0,0.0,0.0,19,0.0,0.0046112800176133974,0.0046112800176133974,34,0.0,0.08149597125291098,0.08149597125291098,34,0.9331289647917087
13,25,7.7e-05,no_horizontal_delta_mode,0.004868977612204617,-61.97140884399414,0.8470217135211844,-1.0567869692230558,0.0,0.8470217135211844,0.8470217135211844,19,0.0,0.0,0.0,19,0.0,0.003358267846928317,0.003358267846928317,34,0.0,0.06841117164886054,0.06841117164886054,34,0.9187911530169732
13,25,7.7e-05,affine_vertical_mode,0.0033514279493829235,-0.8506821393966675,0.8470217135211844,-1.0567869692230558,0.0,0.8470217135211844,0.8470217135211844,19,0.0,0.0,0.0,19,0.0,0.0046112800176133974,0.0046112800176133974,34,0.0,0.08149597125291098,0.08149597125291098,34,0.9331289647917087
13,26,8e-05,global_delta_mode,0.0052449063332460355,-66.92816162109375,0.8536242761557299,-1.0977836070503413,0.002220332426882085,0.8536242761557299,0.8558446085826119,19,0.0,0.0,0.0,19,0.0012109024585827627,-0.0020689441598462626,-0.0008580417012634999,34,0.7549048388721921,0.09036033733193216,0.8452651762041239,34,1.7002517430854724
13,26,8e-05,pure_top_vertical_mode,0.0033622145565459505,-0.9327319860458374,0.8536242761557299,-1.0977836070503413,0.0,0.8536242761557299,0.8536242761557299,19,0.0,0.0,0.0,19,0.0,0.0006150751956066668,0.0006150751956066668,34,0.0,0.10097547740855808,0.10097547740855808,34,0.9552148287598946
13,26,8e-05,no_horizontal_delta_mode,0.005286554369376972,-67.61900329589844,0.8536242761557299,-1.0977836070503413,0.0,0.8536242761557299,0.8536242761557299,19,0.0,0.0,0.0,19,0.0,-0.0020689441598462626,-0.0020689441598462626,34,0.0,0.09036033733193216,0.09036033733193216,34,0.9419156693278158
13,26,8e-05,affine_vertical_mode,0.0033622145565459505,-0.9327319860458374,0.8536242761557299,-1.0977836070503413,0.0,0.8536242761557299,0.8536242761557299,19,0.0,0.0,0.0,19,0.0,0.0006150751956066668,0.0006150751956066668,34,0.0,0.10097547740855808,0.10097547740855808,34,0.9552148287598946
13,27,8.3e-05,global_delta_mode,0.008484421414323151,-73.95104217529297,0.8789804599636047,-1.0989397429561236,0.0015925190473063584,0.8789804599636047,0.8805729790109112,19,0.0,0.0,0.0,19,0.001162273754649919,0.0009185340817625411,0.0020808078364124593,34,0.721172985370931,0.09370442475963509,0.8148774101305658,34,1.6975311969778897
13,27,8.3e-05,pure_top_vertical_mode,0.008532064384780824,-1.0315738916397095,0.8789804599636047,-1.0989397429561236,0.0,0.8789804599636047,0.8789804599636047,19,0.0,0.0,0.0,19,0.0,0.0018046725292120412,0.0018046725292120412,34,0.0,0.10762198960735037,0.10762198960735037,34,0.9884071221001671
13,27,8.3e-05,no_horizontal_delta_mode,0.008418182915193029,-74.64778137207031,0.8789804599636047,-1.0989397429561236,0.0,0.8789804599636047,0.8789804599636047,19,0.0,0.0,0.0,19,0.0,0.0009185340817625411,0.0009185340817625411,34,0.0,0.09370442475963509,0.09370442475963509,34,0.9736034188050025
13,27,8.3e-05,affine_vertical_mode,0.008532064384780824,-1.0315738916397095,0.8789804599636047,-1.0989397429561236,0.0,0.8789804599636047,0.8789804599636047,19,0.0,0.0,0.0,19,0.0,0.0018046725292120412,0.0018046725292120412,34,0.0,0.10762198960735037,0.10762198960735037,34,0.9884071221001671
13,28,8.6e-05,global_delta_mode,0.005340447387425229,-81.9494857788086,0.9197303845958731,-1.0895868904179495,0.001250132790597317,0.9197303845958731,0.9209805173864705,19,0.0,0.0,0.0,19,0.0016221984840539044,0.007385011041161523,0.009007209525215429,34,0.7353449470714641,0.1354922597208323,0.8708372067922966,34,1.8008249337039826
13,28,8.6e-05,pure_top_vertical_mode,0.003943529009120539,-1.164881944656372,0.9197303845958731,-1.0895868904179495,0.0,0.9197303845958731,0.9197303845958731,19,0.0,0.0,0.0,19,0.0,0.006227523780149675,0.006227523780149675,34,0.0,0.15295675381477275,0.15295675381477275,34,1.0789146621907955
13,28,8.6e-05,no_horizontal_delta_mode,0.005327368853613734,-82.67645263671875,0.9197303845958731,-1.0895868904179495,0.0,0.9197303845958731,0.9197303845958731,19,0.0,0.0,0.0,19,0.0,0.007385011041161523,0.007385011041161523,34,0.0,0.1354922597208323,0.1354922597208323,34,1.062607655357867
13,28,8.6e-05,affine_vertical_mode,0.003943529009120539,-1.164881944656372,0.9197303845958731,-1.0895868904179495,0.0,0.9197303845958731,0.9197303845958731,19,0.0,0.0,0.0,19,0.0,0.006227523780149675,0.006227523780149675,34,0.0,0.15295675381477275,0.15295675381477275,34,1.0789146621907955
13,29,8.9e-05,global_delta_mode,0.005860965757165104,-87.87802124023438,0.8955894756888404,-1.088566958967517,0.0006324457649008023,0.8955894756888404,0.8962219214537412,19,0.0,0.0,0.0,19,0.0014932573884853316,0.003952722135457209,0.0054459795239425405,34,0.7923624185418966,0.12607817222136108,0.9184405907632579,34,1.8201084917409416
