seed,step,Delta,strain,mode,R_energy_N,R_virtual_current_sigma_N,legacy_top_sigma_integral_N,bottom_reaction_N,internal_cut_force_above_crack_N,internal_cut_force_below_crack_N,prethrough_abs_ratio_to_legacy,alpha0p8_through_crack,R_elastic_N,R_fracture_N
42,29,8.9e-05,0.0089,pure_top_vertical_mode,0.014248109437176026,-1.2435083389282227,0.8505739037143487,-1.0623994340408711,0.4563283594839636,0.6312284286268816,0.01675117162066263,True,0.014248109437176026,0.0
42,29,8.9e-05,0.0089,no_horizontal_delta_mode,0.010396660400147084,-90.77008056640625,0.8505739037143487,-1.0623994340408711,0.4563283594839636,0.6312284286268816,0.012223112365364353,True,0.010396660400147084,0.0
42,29,8.9e-05,0.0089,affine_vertical_mode,0.014248109437176026,-1.2435083389282227,0.8505739037143487,-1.0623994340408711,0.4563283594839636,0.6312284286268816,0.01675117162066263,True,0.014248109437176026,0.0
42,30,9.2e-05,0.0092,global_delta_mode,0.005886462531634606,-98.80763244628906,0.8339850671774063,-1.0565945240712824,0.421807816795307,0.603969371245428,0.0070582349292621464,True,0.005886462531634606,0.0
42,30,9.2e-05,0.0092,pure_top_vertical_mode,0.00468817597720772,-1.3865416049957275,0.8339850671774063,-1.0565945240712824,0.421807816795307,0.603969371245428,0.005621414773138193,True,0.00468817597720772,0.0
42,30,9.2e-05,0.0092,no_horizontal_delta_mode,0.005847025022376329,-99.45813751220703,0.8339850671774063,-1.0565945240712824,0.421807816795307,0.603969371245428,0.00701094690120218,True,0.005847025022376329,0.0
42,30,9.2e-05,0.0092,affine_vertical_mode,0.00468817597720772,-1.3865416049957275,0.8339850671774063,-1.0565945240712824,0.421807816795307,0.603969371245428,0.005621414773138193,True,0.00468817597720772,0.0
42,31,9.5e-05,0.0095,global_delta_mode,0.006363127795339096,-103.2326889038086,0.8968523637660407,-1.0874550069596358,0.444605092690234,0.5573349350634977,0.007094955705551362,True,0.006363127795339096,0.0
42,31,9.5e-05,0.0095,pure_top_vertical_mode,0.005858524673385546,-1.4513697624206543,0.8968523637660407,-1.0874550069596358,0.444605092690234,0.5573349350634977,0.006532317815146933,True,0.005858524673385546,0.0
42,31,9.5e-05,0.0095,no_horizontal_delta_mode,0.006226842742762528,-103.92703247070312,0.8968523637660407,-1.0874550069596358,0.444605092690234,0.5573349350634977,0.006942996410930915,True,0.006226842742762528,0.0
42,31,9.5e-05,0.0095,affine_vertical_mode,0.005858524673385546,-1.4513697624206543,0.8968523637660407,-1.0874550069596358,0.444605092690234,0.5573349350634977,0.006532317815146933,True,0.005858524673385546,0.0
42,32,9.8e-05,0.0098,global_delta_mode,0.0050426497182343155,-109.9495849609375,0.9163707668152237,-1.0610653465962887,0.4788740722078545,0.5650662493264554,0.005502848738572989,True,0.0050426497182343155,0.0
42,32,9.8e-05,0.0098,pure_top_vertical_mode,0.0024415276129730046,-1.552809715270996,0.9163707668152237,-1.0610653465962887,0.4788740722078545,0.5650662493264554,0.0026643447187412435,True,0.0024415276129730046,0.0
42,32,9.8e-05,0.0098,no_horizontal_delta_mode,0.004953253665007651,-110.6503677368164,0.9163707668152237,-1.0610653465962887,0.4788740722078545,0.5650662493264554,0.005405294280853485,True,0.004953253665007651,0.0
42,32,9.8e-05,0.0098,affine_vertical_mode,0.0024415276129730046,-1.552809715270996,0.9163707668152237,-1.0610653465962887,0.4788740722078545,0.5650662493264554,0.0026643447187412435,True,0.0024415276129730046,0.0
42,33,0.0001,0.01,global_delta_mode,0.008283553142973687,-114.45561981201172,0.866391686779654,-1.0249873177533961,0.4718426595532392,0.5979361612521849,0.009560979484652432,True,0.008283553142973687,0.0
42,33,0.0001,0.01,pure_top_vertical_mode,0.009711287020763848,-1.6079005002975464,0.866391686779654,-1.0249873177533961,0.4718426595532392,0.5979361612521849,0.011208887583929095,True,0.009711287020763848,0.0
42,33,0.0001,0.01,no_horizontal_delta_mode,0.008236454050347675,-115.10895538330078,0.866391686779654,-1.0249873177533961,0.4718426595532392,0.5979361612521849,0.009506617129444388,True,0.008236454050347675,0.0
42,33,0.0001,0.01,affine_vertical_mode,0.009711287020763848,-1.6079005002975464,0.866391686779654,-1.0249873177533961,0.4718426595532392,0.5979361612521849,0.011208887583929095,True,0.009711287020763848,0.0
