case_id,method,top_u_mode,loss_form,epochs,hidden_layers,neurons,seed,x,upper_node,lower_node,gap_y,u_jump_upper_minus_lower,v_jump_upper_minus_lower,upper_u,lower_u,upper_v,lower_v
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.004001345951110125,1287,1954,9.999983012676239e-05,-5.3225618357188864e-12,1.000154270514031e-08,-8.606843016067955e-11,-8.074586832496067e-11,5.050607683187991e-07,4.950592256136588e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.004201413132250309,1339,1895,9.999983012676239e-05,-5.1470910866768804e-12,1.000154270514031e-08,-8.016478453276576e-11,-7.501769344608888e-11,5.05059972510935e-07,4.950584298057947e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.00440147565677762,1388,1841,9.999983012676239e-05,-7.306211191604461e-12,1.0002224826166639e-08,-7.207857227742309e-11,-6.477236108581863e-11,5.050586082688824e-07,4.950563834427157e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.0045905509032309055,1436,1789,9.999983012676239e-05,-7.600982343536344e-12,1.0002395356423222e-08,-6.132890029153515e-11,-5.3727917947998804e-11,5.050562776887091e-07,4.950538823322859e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.004754123743623495,1487,1736,9.999983012676239e-05,-6.155940340812904e-12,1.0002850103774108e-08,-5.1451148896930476e-11,-4.529520855611757e-11,5.050538334216981e-07,4.95050983317924e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.004889295436441898,1537,1684,9.999983012676239e-05,-4.904441436304197e-12,1.0002736416936386e-08,-4.510567960802625e-11,-4.0201238171722053e-11,5.050512754678493e-07,4.95048539050913e-07
pinn_free_log10_energy_e0,PINN,free,log10_energy,0,8,400,2,0.004999999888241291,1585,1636,9.999983012676239e-05,-4.020089816592076e-12,1.0002622730098665e-08,-4.114661736331904e-11,-3.712652754672696e-11,5.050492859481892e-07,4.950466632180905e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0,158,2697,9.999983012676239e-05,1.31025501559634e-09,9.993470939662075e-09,1.3029793421992508e-07,1.2898767920432874e-07,5.225400059316598e-07,5.125465349919978e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.00020006729755550623,190,2670,9.999983012676239e-05,1.2315695130382665e-09,1.0012911388912471e-08,1.2296474949380354e-07,1.2173317998076527e-07,5.196902748139109e-07,5.096773634249985e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.00040013459511101246,221,2641,9.999983012676239e-05,1.1377920827726484e-09,1.0015810403274372e-08,1.1536371857800987e-07,1.1422592649523722e-07,5.167302106201532e-07,5.067144002168789e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0006002018926665187,257,2613,9.999983012676239e-05,1.1212435424567957e-09,1.0072142231365433e-08,1.0818604323503678e-07,1.0706479969257998e-07,5.143430712450936e-07,5.042709290137282e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0008002691902220249,303,2611,9.999983012676239e-05,1.1119283271909808e-09,1.0126257166120922e-08,1.0128103866691163e-07,1.0016911033972065e-07,5.122411721458775e-07,5.021149149797566e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0010003364877775311,350,2581,9.999983012676239e-05,1.0357865676269284e-09,1.0148824003408663e-08,9.416623925062595e-08,9.313045268299902e-08,5.099982445244677e-07,4.998494205210591e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0012004037853330374,404,2552,9.999983012676239e-05,9.397780331710237e-10,1.0149392437597271e-08,8.698306430687808e-08,8.604328627370705e-08,5.078962317384139e-07,4.977468393008166e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0014004710828885436,462,2522,9.999983012676239e-05,8.516778393641289e-10,1.0151779861189425e-08,8.02458828275121e-08,7.939420498814798e-08,5.066410153631296e-07,4.964892355019401e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0016005383804440498,523,2492,9.999983012676239e-05,7.77610864588496e-10,1.0154622032132465e-08,7.353599329462668e-08,7.275838243003818e-08,5.054380380897783e-07,4.952834160576458e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.001800605677999556,587,2461,9.999983012676239e-05,6.690115128549223e-10,1.0122789717570413e-08,6.692522447337979e-08,6.625621296052486e-08,5.043063993070973e-07,4.941836095895269e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0020006729755550623,655,2428,9.999983012676239e-05,7.340261731769715e-10,1.0155588370253099e-08,6.178855471716815e-08,6.105452854399118e-08,5.036898187427141e-07,4.93534230372461e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0022007401566952467,723,2393,9.999983012676239e-05,6.786002870740049e-10,1.0156895768886898e-08,5.7637659978126976e-08,5.695905969105297e-08,5.032579224462097e-07,4.931010266773228e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0024008075706660748,789,2354,9.999983012676239e-05,5.74207348336131e-10,1.0276551165588899e-08,5.359131804993922e-08,5.301711070160309e-08,5.025766540711629e-07,4.92300102905574e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.002600874751806259,863,2310,9.999983012676239e-05,5.171045813767705e-10,1.026256768454914e-08,4.96558598683805e-08,4.913875528700373e-08,5.019356876800884e-07,4.916731199955393e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.002800942165777087,930,2269,9.999983012676239e-05,4.6143711074364546e-10,1.025136953103356e-08,4.575937850859191e-08,4.529794139784826e-08,5.014036332795513e-07,4.911522637485177e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0030010093469172716,998,2223,9.999983012676239e-05,4.0668624023965094e-10,1.0248982107441407e-08,4.198427916435321e-08,4.157759292411356e-08,5.009472943129367e-07,4.906983122054953e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0032010767608880997,1062,2176,9.999983012676239e-05,3.5724667668546317e-10,1.0248982107441407e-08,3.824926153583874e-08,3.789201485915328e-08,5.005109073863423e-07,4.902619252789009e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.003401143942028284,1122,2125,9.999983012676239e-05,3.127844649952749e-10,1.0250971627101535e-08,3.456219133113336e-08,3.424940686613809e-08,5.00106750678242e-07,4.898557790511404e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.003601211355999112,1180,2070,9.999983012676239e-05,2.7284841053187847e-10,1.0241706149827223e-08,3.08463441456297e-08,3.057349573509782e-08,4.997847327103955e-07,4.895430265605683e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0038012785371392965,1233,2010,9.999983012676239e-05,2.2715340719514643e-10,1.024073981170659e-08,2.710143398587661e-08,2.6874280578681464e-08,4.99489658523089e-07,4.892489187113824e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.004001345951110125,1287,1954,9.999983012676239e-05,1.7716494937758398e-10,1.02357944342657e-08,2.3293273088142996e-08,2.3116108138765412e-08,4.991961191080918e-07,4.889603246738261e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.004201413132250309,1339,1895,9.999983012676239e-05,1.2679102212587168e-10,1.0235680747427978e-08,1.94905638295495e-08,1.936377280742363e-08,4.988543196304818e-07,4.886186388830538e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.00440147565677762,1388,1841,9.999983012676239e-05,7.108980071279802e-11,1.0320775345462607e-08,1.5682466880662105e-08,1.5611377079949307e-08,4.985977852811629e-07,4.882770099357003e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.0045905509032309055,1436,1789,9.999983012676239e-05,3.0884628188232455e-11,1.0294058938598027e-08,1.2081345701631108e-08,1.2050461073442875e-08,4.984280508324446e-07,4.881339918938465e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.004754123743623495,1487,1736,9.999983012676239e-05,3.4132696669075813e-12,1.0257110716338502e-08,8.96347973622369e-09,8.960066466556782e-09,4.982892960470053e-07,4.880321853306668e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.004889295436441898,1537,1684,9.999983012676239e-05,-2.3355983813644343e-11,1.0228518476651516e-08,6.366636107202339e-09,6.3899920910159835e-09,4.982521772944892e-07,4.880236588178377e-07
pinn_free_log10_energy_e100,PINN,free,log10_energy,100,8,400,2,0.004999999888241291,1585,1636,9.999983012676239e-05,-3.226752198770555e-11,1.0190376542595914e-08,4.228848382581418e-09,4.261115904569124e-09,4.982398991160153e-07,4.880495225734194e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0,158,2697,9.999983012676239e-05,2.608842919471499e-09,1.2446378150343662e-08,1.6131595259594178e-07,1.5870710967647028e-07,5.275134640214674e-07,5.150670858711237e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.00020006729755550623,190,2670,9.999983012676239e-05,2.6509354711379274e-09,1.2931877790833823e-08,1.4771556777759542e-07,1.450646323064575e-07,5.24868539741874e-07,5.119366619510402e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.00040013459511101246,221,2641,9.999983012676239e-05,2.6078339487867197e-09,1.3234455309429904e-08,1.3363376183406217e-07,1.3102592788527545e-07,5.211849725128559e-07,5.07950517203426e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0006002018926665187,257,2613,9.999983012676239e-05,2.284345157477219e-09,1.3066141946183052e-08,1.1971408753197466e-07,1.1742974237449744e-07,5.177903972253262e-07,5.047242552791431e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0008002691902220249,303,2611,9.999983012676239e-05,1.9960779695793462e-09,1.2915279512526467e-08,1.063166976678076e-07,1.0432061969822826e-07,5.155890789865225e-07,5.02673799473996e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0010003364877775311,350,2581,9.999983012676239e-05,1.6288268511743809e-09,1.2727014109259471e-08,9.380705279227186e-08,9.217822594109748e-08,5.136174650033354e-07,5.008904508940759e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0012004037853330374,404,2552,9.999983012676239e-05,1.393239301705762e-09,1.3079045402264455e-08,8.212654023509458e-08,8.073330093338882e-08,5.11947348513786e-07,4.988683031115215e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0014004710828885436,462,2522,9.999983012676239e-05,1.6182042372747674e-09,1.316453790423111e-08,7.12274754732789e-08,6.960927123600413e-08,5.105861191623262e-07,4.974215812580951e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0016005383804440498,523,2492,9.999983012676239e-05,8.227587500186928e-10,1.3240651242085733e-08,6.317057454907626e-08,6.234781579905757e-08,5.090989816380898e-07,4.95858330396004e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.001800605677999556,587,2461,9.999983012676239e-05,7.255458456256747e-10,1.3261967524158536e-08,5.5811845811604144e-08,5.508629996597847e-08,5.075571039014903e-07,4.942951363773318e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0020006729755550623,655,2428,9.999983012676239e-05,5.532889701953536e-10,1.3087685601931298e-08,5.0611667745670275e-08,5.005837877547492e-08,5.062529453425668e-07,4.931652597406355e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0022007401566952467,723,2393,9.999983012676239e-05,2.0586909954545263e-10,1.2616055755643174e-08,4.5870752529708625e-08,4.566488343016317e-08,5.049627134212642e-07,4.92346657665621e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0024008075706660748,789,2354,9.999983012676239e-05,4.2525982735241996e-11,1.2314899322518613e-08,4.130646402700222e-08,4.126393804426698e-08,5.039211714574776e-07,4.91606272134959e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.002600874751806259,863,2310,9.999983012676239e-05,1.8669510382096632e-10,1.2501743640314089e-08,3.718365704230564e-08,3.6996961938484674e-08,5.036079642195546e-07,4.911062205792405e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.002800942165777087,930,2269,9.999983012676239e-05,-7.350564601438236e-12,1.2512998637248529e-08,3.338226761684382e-08,3.338961818144526e-08,5.032621288592054e-07,4.907491302219569e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0030010093469172716,998,2223,9.999983012676239e-05,-6.435385557779227e-11,1.2477698874135967e-08,2.9718771443754122e-08,2.9783125299331914e-08,5.028334157941572e-07,4.903557169200212e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0032010767608880997,1062,2176,9.999983012676239e-05,-1.0837197805813048e-10,1.2473321930883685e-08,2.605531790322857e-08,2.61636898812867e-08,5.024047595725278e-07,4.899314376416442e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.003401143942028284,1122,2125,9.999983012676239e-05,-1.8458123918208003e-11,1.2330474419286475e-08,2.239431928785507e-08,2.2412777411773277e-08,5.019757054469665e-07,4.8964523102768e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.003601211355999112,1180,2070,9.999983012676239e-05,-1.7420020981262496e-10,1.2293980944377836e-08,1.891131873321683e-08,1.9085518943029456e-08,5.017428179598937e-07,4.894488370155159e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0038012785371392965,1233,2010,9.999983012676239e-05,-2.0757795482495567e-10,1.2376062841212843e-08,1.585530462477891e-08,1.6062882579603865e-08,5.016163981963473e-07,4.892403353551344e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.004001345951110125,1287,1954,9.999983012676239e-05,-2.347029237625975e-10,1.2363670975901186e-08,1.2860132514447287e-08,1.3094835438209884e-08,5.013417307964119e-07,4.889780598205107e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.004201413132250309,1339,1895,9.999983012676239e-05,-2.630509143841664e-10,1.2368275292828912e-08,9.912906939746335e-09,1.0175957854130502e-08,5.010229529034405e-07,4.886546776106115e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.00440147565677762,1388,1841,9.999983012676239e-05,-2.53603804623026e-10,1.2374698599160183e-08,6.919624429002624e-09,7.17322823362565e-09,5.007300956094696e-07,4.883553970103094e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.0045905509032309055,1436,1789,9.999983012676239e-05,-2.747930771818119e-10,1.2349516964604845e-08,4.038875012213339e-09,4.313668089395151e-09,5.004658305551857e-07,4.881163135905808e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.004754123743623495,1487,1736,9.999983012676239e-05,-2.557645206735515e-10,1.2115435765736038e-08,1.600532373302599e-09,1.8562968939761504e-09,5.001752469979692e-07,4.880598112322332e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.004889295436441898,1537,1684,9.999983012676239e-05,-1.2495179890770203e-10,1.1801034816016909e-08,-3.3013700106998556e-10,-2.0518520216228353e-10,4.998352665097627e-07,4.880342316937458e-07
pinn_free_log10_energy_e300,PINN,free,log10_energy,300,8,400,2,0.004999999888241291,1585,1636,9.999983012676239e-05,-4.937250608350041e-11,1.1471058769529918e-08,-1.9578607624026745e-09,-1.908488256319174e-09,4.99568898248981e-07,4.880978394794511e-07
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0,158,2697,9.999983012676239e-05,-0.0018539580050855875,-0.000429907173383981,-0.00018135183199774474,0.0016726062167435884,0.0008754303562454879,0.001305337529629469
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.00020006729755550623,190,2670,9.999983012676239e-05,-0.0018507111817598343,-0.0004004890797659755,-0.00018013708177022636,0.0016705740708857775,0.0009178998880088329,0.0013183889677748084
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.00040013459511101246,221,2641,9.999983012676239e-05,-0.0018416435923427343,-0.0003630578867159784,-0.00018057061242870986,0.001661072950810194,0.0009623747901059687,0.001325432676821947
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0006002018926665187,257,2613,9.999983012676239e-05,-0.001824381877668202,-0.0003352520288899541,-0.00017562098219059408,0.0016487608663737774,0.0010015678126364946,0.0013368198415264487
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0008002691902220249,303,2611,9.999983012676239e-05,-0.0018055845284834504,-0.0003103462513536215,-0.00017151652718894184,0.0016340679721906781,0.0010397376026958227,0.0013500838540494442
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0010003364877775311,350,2581,9.999983012676239e-05,-0.0017879744991660118,-0.0002786660334095359,-0.0001675456005614251,0.0016204288695007563,0.0010820860043168068,0.0013607520377263427
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0012004037853330374,404,2552,9.999983012676239e-05,-0.001765954541042447,-0.0002553245285525918,-0.00016189338930416852,0.0016040611080825329,0.0011175123509019613,0.0013728368794545531
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0014004710828885436,462,2522,9.999983012676239e-05,-0.0017456935020163655,-0.00022153567988425493,-0.00015553231060039252,0.0015901612350717187,0.0011532795615494251,0.00137481524143368
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0016005383804440498,523,2492,9.999983012676239e-05,-0.0017184128519147635,-0.00019501103088259697,-0.00014964539150241762,0.001568767474964261,0.0011860465165227652,0.0013810575474053621
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.001800605677999556,587,2461,9.999983012676239e-05,-0.0016857116715982556,-0.00016325712203979492,-0.00014284598000813276,0.0015428656479343772,0.0012180096236988902,0.0013812667457386851
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0020006729755550623,655,2428,9.999983012676239e-05,-0.0016472730785608292,-0.00012697651982307434,-0.0001335388806182891,0.0015137342270463705,0.0012503196485340595,0.0013772961683571339
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0022007401566952467,723,2393,9.999983012676239e-05,-0.0016010388499125838,-8.689251262694597e-05,-0.000121207871416118,0.0014798309421166778,0.0012816429371014237,0.0013685354497283697
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0024008075706660748,789,2354,9.999983012676239e-05,-0.001550483051687479,-4.252488724887371e-05,-0.0001052768129738979,0.0014452062314376235,0.0013129136059433222,0.001355438493192196
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.002600874751806259,863,2310,9.999983012676239e-05,-0.0014912670012563467,-7.638474926352501e-06,-9.14296178962104e-05,0.0013998374342918396,0.0013399284798651934,0.0013475669547915459
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.002800942165777087,930,2269,9.999983012676239e-05,-0.0014242022298276424,2.409634180366993e-05,-7.040374475764111e-05,0.001353798434138298,0.0013639706885442138,0.0013398743467405438
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0030010093469172716,998,2223,9.999983012676239e-05,-0.0013620450627058744,6.119441241025925e-05,-5.444751150207594e-05,0.0013075975002720952,0.0013962372904643416,0.0013350428780540824
fedof_free_log10_energy_e300,FE_DOF,free,log10_energy,300,nan,nan,2,0.0032010767608880997,1062,2176,9.999983012676239e-05,-0.0012876485707238317,9.360664989799261e-05,-3.354092041263357e-05,0.0012541076866909862,0.0014193670358508825,0.00132576038595289
