seed,step,Delta,eps,R_energy_exact_N,R_fd_N,fd_abs_error_N,fd_rel_error,branch_flip_I_plus_fraction,branch_flip_I_minus_fraction,branch_flip_II_plus_fraction,branch_flip_II_minus_fraction,max_branch_flip_fraction,branch_stable,status
13,24,7.5e-05,5e-07,0.007034247119008796,0.01696065510259359,0.009926407983584795,1.4111542878214287,0.031602293252944946,0.01090371422469616,0.027536500245332718,0.01053409744054079,0.031602293252944946,False,computed
13,24,7.5e-05,1e-06,0.007034247119008796,0.032244429348793346,0.02521018222978455,3.5839204684263275,0.04878950119018555,0.014230271801352501,0.047126226127147675,0.015523932874202728,0.04878950119018555,False,computed
13,25,7.7e-05,1e-09,0.004924963377561653,0.0035527136788005005,0.0013722496987611525,0.2786314523704241,0.0,0.0,0.0,0.0,0.0,True,computed
13,25,7.7e-05,5e-09,0.004924963377561653,0.0056843418860808015,0.0007593785085191485,0.15418967620732166,0.0003696174535434693,0.0,0.00018480872677173465,0.0003696174535434693,0.0003696174535434693,True,computed
13,25,7.7e-05,1e-08,0.004924963377561653,0.004973799150320701,4.883577275904827e-05,0.009915966681406438,0.0005544261657632887,0.0007392349070869386,0.0003696174535434693,0.0009240435902029276,0.0009240435902029276,True,computed
13,25,7.7e-05,5e-08,0.004924963377561653,0.005186961971048731,0.0002619985934870783,0.053198079539181,0.0033265571109950542,0.0016632785554975271,0.0033265571109950542,0.0018480871804058552,0.0033265571109950542,False,computed
13,25,7.7e-05,1e-07,0.004924963377561653,0.006892264536872972,0.0019673011593113188,0.3994549824013775,0.006283496506512165,0.003880983218550682,0.006283496506512165,0.0027721307706087828,0.006283496506512165,False,computed
13,25,7.7e-05,5e-07,0.004924963377561653,0.014168222151056398,0.009243258773494745,1.8768177679467493,0.024209942668676376,0.007022731471806765,0.025318795815110207,0.00887081865221262,0.025318795815110207,False,computed
13,25,7.7e-05,1e-06,0.004924963377561653,0.02447109181957785,0.019546128442016197,3.9687865560725197,0.040842726826667786,0.010164479725062847,0.040842726826667786,0.011458140797913074,0.040842726826667786,False,computed
13,26,8e-05,1e-09,0.00524491360920365,0.0035527136788005005,0.0016921999304031492,0.3226363781156885,0.00018480872677173465,0.0003696174535434693,0.0,0.00018480872677173465,0.0003696174535434693,True,computed
13,26,8e-05,5e-09,0.00524491360920365,0.004973799150320701,0.0002711144588829484,0.05169092936196378,0.0003696174535434693,0.00018480872677173465,0.0003696174535434693,0.00018480872677173465,0.0003696174535434693,True,computed
13,26,8e-05,1e-08,0.00524491360920365,0.005329070518200751,8.415690899710171e-05,0.016045432826467372,0.0003696174535434693,0.0005544261657632887,0.0003696174535434693,0.0005544261657632887,0.0005544261657632887,True,computed
13,26,8e-05,5e-08,0.00524491360920365,0.007247535904753022,0.002002622295549372,0.38182178864399563,0.0035113657359033823,0.0035113657359033823,0.0035113657359033823,0.0025873221457004547,0.0035113657359033823,False,computed
13,26,8e-05,1e-07,0.00524491360920365,0.008988365607365267,0.0037434519981616177,0.7137299633673083,0.005729070398956537,0.004989835433661938,0.005359453149139881,0.0036961743608117104,0.005729070398956537,False,computed
13,26,8e-05,5e-07,0.00524491360920365,0.019120705019304296,0.013875791410100646,2.6455710129813648,0.021437812596559525,0.009610053151845932,0.018480872735381126,0.010164479725062847,0.021437812596559525,False,computed
13,26,8e-05,1e-06,0.00524491360920365,0.030084379432082642,0.024839465822878992,4.735915150116351,0.036776937544345856,0.012936610728502274,0.03215671703219414,0.014969506300985813,0.036776937544345856,False,computed
13,27,8.3e-05,1e-09,0.008484417776344344,0.010658141036401503,0.0021737232600571588,0.25620181812802534,0.00018480872677173465,0.00018480872677173465,0.00018480872677173465,0.0003696174535434693,0.0003696174535434693,True,computed
13,27,8.3e-05,5e-09,0.008484417776344344,0.008526512829121202,4.209505277685821e-05,0.004961454502420269,0.00018480872677173465,0.0003696174535434693,0.00018480872677173465,0.0005544261657632887,0.0005544261657632887,True,computed
13,27,8.3e-05,1e-08,0.008484417776344344,0.007815970093361102,0.000668447682983242,0.07878533337278142,0.0005544261657632887,0.0005544261657632887,0.0003696174535434693,0.0007392349070869386,0.0007392349070869386,True,computed
13,27,8.3e-05,5e-08,0.008484417776344344,0.009023892744153272,0.0005394749678089283,0.06358420601506146,0.003880983218550682,0.0029569396283477545,0.0031417482532560825,0.0031417482532560825,0.003880983218550682,False,computed
13,27,8.3e-05,1e-07,0.008484417776344344,0.010196288258157438,0.0017118704818130936,0.20176640600914425,0.007946775294840336,0.003880983218550682,0.007577157579362392,0.004620218183845282,0.007946775294840336,False,computed
13,27,8.3e-05,5e-07,0.008484417776344344,0.023916868485684972,0.015432450709340628,1.818916879879289,0.024394750595092773,0.010164479725062847,0.024209942668676376,0.008686009794473648,0.024394750595092773,False,computed
13,27,8.3e-05,1e-06,0.008484417776344344,0.03581135388230905,0.027326936105964705,3.220838108910165,0.041397154331207275,0.01256699301302433,0.03954906761646271,0.01090371422469616,0.041397154331207275,False,computed
13,28,8.6e-05,1e-09,0.005340447387425229,0.0035527136788005005,0.0017877337086247285,0.33475354758370574,0.0,0.00018480872677173465,0.00018480872677173465,0.0,0.00018480872677173465,True,computed
13,28,8.6e-05,5e-09,0.005340447387425229,0.004973799150320701,0.00036664823710452765,0.06865496661718794,0.0005544261657632887,0.0011088523315265775,0.0003696174535434693,0.0007392349070869386,0.0011088523315265775,False,computed
13,28,8.6e-05,1e-08,0.005340447387425229,0.005329070518200751,1.137686922447756e-05,0.002130321375558509,0.0009240435902029276,0.0012936610728502274,0.0009240435902029276,0.0007392349070869386,0.0012936610728502274,False,computed
13,28,8.6e-05,5e-08,0.005340447387425229,0.005471179065352771,0.00013073167792754248,0.024479536721093265,0.0031417482532560825,0.002402513287961483,0.0029569396283477545,0.002217704663053155,0.0031417482532560825,False,computed
13,28,8.6e-05,1e-07,0.005340447387425229,0.006714628852932947,0.0013741814655077178,0.2573157950667963,0.0066531142219901085,0.0033265571109950542,0.005729070398956537,0.0027721307706087828,0.0066531142219901085,False,computed
13,28,8.6e-05,5e-07,0.005340447387425229,0.01595878984517185,0.010618342457746621,1.988287064253994,0.021253002807497978,0.009055627509951591,0.01995934173464775,0.007022731471806765,0.021253002807497978,False,computed
13,28,8.6e-05,1e-06,0.005340447387425229,0.02431832513138943,0.0189778777439642,3.5536119667895347,0.0343744233250618,0.012751801870763302,0.032895952463150024,0.01090371422469616,0.0343744233250618,False,computed
13,29,8.9e-05,1e-09,0.005860965757165104,0.007105427357601001,0.0012444616004358968,0.21233046770739564,0.0007392349070869386,0.0003696174535434693,0.0003696174535434693,0.00018480872677173465,0.0007392349070869386,True,computed
13,29,8.9e-05,5e-09,0.005860965757165104,0.0056843418860808015,0.00017662387108430266,0.03013562583408336,0.0005544261657632887,0.0011088523315265775,0.0005544261657632887,0.0007392349070869386,0.0011088523315265775,False,computed
13,29,8.9e-05,1e-08,0.005860965757165104,0.0056843418860808015,0.00017662387108430266,0.03013562583408336,0.0009240435902029276,0.0011088523315265775,0.0007392349070869386,0.0007392349070869386,0.0011088523315265775,False,computed
13,29,8.9e-05,5e-08,0.005860965757165104,0.005471179065352771,0.0003897866918123327,0.06650553986530523,0.002402513287961483,0.002032896038144827,0.0018480871804058552,0.0027721307706087828,0.0027721307706087828,False,computed
13,29,8.9e-05,1e-07,0.005860965757165104,0.0056132876125047915,0.0002476781446603127,0.04225893051115732,0.005359453149139881,0.0033265571109950542,0.004065792076289654,0.00443540932610631,0.005359453149139881,False,computed
13,29,8.9e-05,5e-07,0.005860965757165104,0.009464429240324534,0.0036034634831594303,0.6148241829862512,0.021437812596559525,0.008131584152579308,0.01607835851609707,0.010164479725062847,0.021437812596559525,False,computed
13,29,8.9e-05,1e-06,0.005860965757165104,0.016221690657403087,0.010360724900237983,1.7677504577759846,0.03326556831598282,0.01201256737112999,0.026982072740793228,0.013860654085874557,0.03326556831598282,False,computed
13,30,9.2e-05,1e-09,0.0045134229367249645,0.007105427357601001,0.0025920044208760365,0.5742879533369966,0.00018480872677173465,0.00018480872677173465,0.0,0.0,0.00018480872677173465,True,computed
13,30,9.2e-05,5e-09,0.0045134229367249645,0.004263256414560601,0.0002501665221643634,0.05542722799780194,0.00018480872677173465,0.0003696174535434693,0.0,0.0,0.0003696174535434693,True,computed
13,30,9.2e-05,1e-08,0.0045134229367249645,0.004973799150320701,0.00046037621359573677,0.10200156733589774,0.0005544261657632887,0.0003696174535434693,0.00018480872677173465,0.0,0.0005544261657632887,True,computed
13,30,9.2e-05,5e-08,0.0045134229367249645,0.004689582056016661,0.0001761591192916967,0.039030049202417864,0.002217704663053155,0.0016632785554975271,0.0014784698141738772,0.0016632785554975271,0.002217704663053155,False,computed
13,30,9.2e-05,1e-07,0.0045134229367249645,0.004973799150320701,0.00046037621359573677,0.10200156733589774,0.004250600468367338,0.002402513287961483,0.0036961743608117104,0.0029569396283477545,0.004250600468367338,False,computed
13,30,9.2e-05,5e-07,0.0045134229367249645,0.010274447959091049,0.005761025022366084,1.2764203805252974,0.02106819488108158,0.007946775294840336,0.018480872735381126,0.007761966437101364,0.02106819488108158,False,computed
13,30,9.2e-05,1e-06,0.0045134229367249645,0.016697754290362354,0.01218433135363739,2.6995766903419423,0.03308076038956642,0.010164479725062847,0.03030863031744957,0.011827758513391018,0.03308076038956642,False,computed
13,31,9.5e-05,1e-09,0.005423522907221923,0.007105427357601001,0.0016819044503790783,0.3101129061591068,0.0,0.0,0.0,0.0,0.0,True,computed
13,31,9.5e-05,5e-09,0.005423522907221923,0.004973799150320701,0.00044972375690122135,0.08292096568862511,0.00018480872677173465,0.0,0.00018480872677173465,0.0,0.00018480872677173465,True,computed
13,31,9.5e-05,1e-08,0.005423522907221923,0.005329070518200751,9.445238902117126e-05,0.01741532038066976,0.0003696174535434693,0.0,0.0007392349070869386,0.0,0.0007392349070869386,True,computed
13,31,9.5e-05,5e-08,0.005423522907221923,0.006181721801112872,0.000758198893890949,0.13979822835842307,0.0018480871804058552,0.0012936610728502274,0.0027721307706087828,0.0011088523315265775,0.0027721307706087828,False,computed
13,31,9.5e-05,1e-07,0.005423522907221923,0.007105427357601002,0.0016819044503790792,0.31011290615910697,0.004805026575922966,0.0025873221457004547,0.005729070398956537,0.002402513287961483,0.005729070398956537,False,computed
13,31,9.5e-05,5e-07,0.005423522907221923,0.01120525894293678,0.005781736035714857,1.0660480530129117,0.021992238238453865,0.0066531142219901085,0.018665680661797523,0.007946775294840336,0.021992238238453865,False,computed
13,31,9.5e-05,1e-06,0.005423522907221923,0.015987211554602254,0.010563688647380332,1.9477540388579908,0.03529846668243408,0.008501200936734676,0.02975420467555523,0.011458140797913074,0.03529846668243408,False,computed
13,32,9.8e-05,1e-09,0.005029442945669871,0.007105427357601001,0.00207598441193113,0.4127662714055562,0.00018480872677173465,0.0,0.0,0.0,0.00018480872677173465,True,computed
13,32,9.8e-05,5e-09,0.005029442945669871,0.004263256414560601,0.0007661865311092697,0.15234023715666614,0.0003696174535434693,0.00018480872677173465,0.0,0.0,0.0003696174535434693,True,computed
13,32,9.8e-05,1e-08,0.005029442945669871,0.004973799150320701,5.564379534916952e-05,0.011063610016110509,0.0007392349070869386,0.0003696174535434693,0.0003696174535434693,0.0003696174535434693,0.0007392349070869386,True,computed
13,32,9.8e-05,5e-08,0.005029442945669871,0.0056132876125047915,0.0005838446668349206,0.11608535441038957,0.002217704663053155,0.0018480871804058552,0.0011088523315265775,0.0016632785554975271,0.002217704663053155,False,computed
13,32,9.8e-05,1e-07,0.005029442945669871,0.006181721801112872,0.0011522788554430008,0.2291066561228341,0.0035113657359033823,0.004250600468367338,0.002402513287961483,0.0033265571109950542,0.004250600468367338,False,computed
13,32,9.8e-05,5e-07,0.005029442945669871,0.010118128557223827,0.005088685611553956,1.0117791704815124,0.01774163730442524,0.008501200936734676,0.015154315158724785,0.008316392078995705,0.01774163730442524,False,computed
13,32,9.8e-05,1e-06,0.005029442945669871,0.014555467942045652,0.009526024996375781,1.8940517069742824,0.0286453515291214,0.012382184155285358,0.023840324953198433,0.012382184155285358,0.0286453515291214,False,computed
13,33,0.0001,1e-09,0.009264996151614469,0.010658141036401503,0.0013931448847870342,0.15036648283380802,0.00018480872677173465,0.0,0.0,0.0,0.00018480872677173465,True,computed
13,33,0.0001,5e-09,0.009264996151614469,0.009237055564881302,2.794058673316613e-05,0.0030157148773663927,0.00018480872677173465,0.00018480872677173465,0.00018480872677173465,0.0003696174535434693,0.0003696174535434693,True,computed
13,33,0.0001,1e-08,0.009264996151614469,0.009237055564881302,2.794058673316613e-05,0.0030157148773663927,0.00018480872677173465,0.00018480872677173465,0.00018480872677173465,0.00018480872677173465,0.00018480872677173465,True,computed
13,33,0.0001,5e-08,0.009264996151614469,0.008810729923425242,0.00045426622818922624,0.04903037419071871,0.002032896038144827,0.0025873221457004547,0.0011088523315265775,0.0011088523315265775,0.0025873221457004547,False,computed
13,33,0.0001,1e-07,0.009264996151614469,0.009698908343125368,0.000433912191510899,0.04683349937876529,0.004250600468367338,0.004065792076289654,0.003880983218550682,0.0014784698141738772,0.004250600468367338,False,computed
13,33,0.0001,5e-07,0.009264996151614469,0.011937117960769683,0.0026721218091552146,0.28841046077386495,0.018480872735381126,0.009794862009584904,0.017556829378008842,0.008316392078995705,0.018480872735381126,False,computed
13,33,0.0001,1e-06,0.009264996151614469,0.018275159163749777,0.009010163012135308,0.9724950625657028,0.031047865748405457,0.014784697443246841,0.02809092588722706,0.012382184155285358,0.031047865748405457,False,computed
42,0,1e-06,1e-09,0.07883151556598023,0.07881542640753025,1.6089158449972274e-05,0.00020409551096992428,0.0,0.0,0.0,0.0,0.0,True,computed
42,0,1e-06,5e-09,0.07883151556598023,0.07879807917277049,3.3436393209740345e-05,0.00042415007462028086,0.0,0.0,0.0,0.0,0.0,True,computed
42,0,1e-06,1e-08,0.07883151556598023,0.07879339541938535,3.8120146594877724e-05,0.0004835648068058771,0.0,0.0,0.0,0.0,0.0,True,computed
42,0,1e-06,5e-08,0.07883151556598023,0.07877920538135186,5.2310184628368006e-05,0.0006635694398718688,0.0,0.0,0.0,0.0,0.0,True,computed
42,0,1e-06,1e-07,0.07883151556598023,0.07875441618288015,7.709938310007658e-05,0.0009780274113282284,0.0,0.0,0.0,0.0,0.0,True,computed
42,0,1e-06,5e-07,0.07883151556598023,0.07857411249423407,0.00025740307174615396,0.0032652305349973047,0.0,0.0,0.0,0.0,0.0,True,computed
42,0,1e-06,1e-06,0.07883151556598023,0.07947829200327661,0.0006467764372963813,0.008204541453412042,0.0,1.0,0.0,1.0,1.0,False,computed
42,1,5e-06,1e-09,0.42663587373681366,0.42654768606098514,8.81876758285216e-05,0.00020670478329940786,0.0,0.0,0.0,0.0,0.0,True,computed
42,1,5e-06,5e-09,0.42663587373681366,0.4266476061332014,1.1732396387742483e-05,2.7499788719080036e-05,0.0,0.0,0.0,0.0,0.0,True,computed
42,1,5e-06,1e-08,0.42663587373681366,0.4266476061332014,1.1732396387742483e-05,2.7499788719080036e-05,0.0,0.0,0.0,0.0,0.0,True,computed
42,1,5e-06,5e-08,0.42663587373681366,0.42663095278783203,4.920948981634865e-06,1.1534306617334614e-05,0.0,0.0,0.0,0.0,0.0,True,computed
42,1,5e-06,1e-07,0.42663587373681366,0.42662706700724584,8.806729567822913e-06,2.0642262195831368e-05,0.00018480872677173465,0.0,0.0003696174535434693,0.0,0.0003696174535434693,True,computed
42,1,5e-06,5e-07,0.42663587373681366,0.4265893194244086,4.6554312405078235e-05,0.00010911954495837125,0.00018480872677173465,0.00018480872677173465,0.0005544261657632887,0.0,0.0005544261657632887,True,computed
42,1,5e-06,1e-06,0.42663587373681366,0.426586183044364,4.96906924496443e-05,0.00011647096624672933,0.00018480872677173465,0.0007392349070869386,0.0007392349070869386,0.00018480872677173465,0.0007392349070869386,True,computed
42,2,1e-05,1e-09,0.8483927813358605,0.8482103908136196,0.00018239052224089392,0.00021498358573219568,0.0,0.0,0.0,0.0,0.0,True,computed
42,2,1e-05,5e-09,0.8483927813358605,0.8484324354185446,3.965408268413739e-05,4.674024055426185e-05,0.0,0.0,0.0,0.0,0.0,True,computed
42,2,1e-05,1e-08,0.8483927813358605,0.8484102309580521,1.7449622191634262e-05,2.0567857925616096e-05,0.0,0.0,0.0,0.0,0.0,True,computed
42,2,1e-05,5e-08,0.8483927813358605,0.8484013491738551,8.56783799463301e-06,1.0098904874157795e-05,0.0,0.0,0.0,0.0,0.0,True,computed
42,2,1e-05,1e-07,0.8483927813358605,0.8483991287278059,6.3473919453826966e-06,7.481666611293219e-06,0.0,0.0,0.0,0.00018480872677173465,0.00018480872677173465,True,computed
42,2,1e-05,5e-07,0.8483927813358605,0.8483538316284012,3.894970745932369e-05,4.590999395114412e-05,0.0005544261657632887,0.00018480872677173465,0.0005544261657632887,0.0005544261657632887,0.0005544261657632887,True,computed
42,2,1e-05,1e-06,0.8483927813358605,0.8483418412197352,5.094011612527538e-05,6.0043080570612825e-05,0.0007392349070869386,0.0011088523315265775,0.0011088523315265775,0.0012936610728502274,0.0012936610728502274,False,computed
42,3,1.5e-05,1e-09,1.2411816278472543,1.240785252321075,0.0003963755261793267,0.00031935336238163086,0.0,0.0,0.0,0.0,0.0,True,computed
42,3,1.5e-05,5e-09,1.2411816278472543,1.240962888005015,0.00021873984223930165,0.0001762351595702324,0.0,0.0,0.0,0.0,0.0,True,computed
42,3,1.5e-05,1e-08,1.2411816278472543,1.24127375045191,9.212260465574218e-05,7.422169534971495e-05,0.0,0.0,0.0,0.0,0.0,True,computed
42,3,1.5e-05,5e-08,1.2411816278472543,1.241176050825743,5.577021511271596e-06,4.493316196554217e-06,0.0,0.00018480872677173465,0.0,0.0,0.00018480872677173465,True,computed
42,3,1.5e-05,1e-07,1.2411816278472543,1.2411716099336445,1.0017913609772222e-05,8.071271266839179e-06,0.0,0.0003696174535434693,0.0,0.00018480872677173465,0.0003696174535434693,True,computed
42,3,1.5e-05,5e-07,1.2411816278472543,1.2411458527594732,3.5775087781075854e-05,2.882341067449196e-05,0.0005544261657632887,0.0016632785554975271,0.0007392349070869386,0.0016632785554975271,0.0016632785554975271,False,computed
42,3,1.5e-05,1e-06,1.2411816278472543,1.2411356387076466,4.5989139607627294e-05,3.705270733614737e-05,0.0011088523315265775,0.0027721307706087828,0.0009240435902029276,0.00443540932610631,0.00443540932610631,False,computed
42,4,2e-05,1e-09,1.585787977091968,1.5845103007450234,0.001277676346944645,0.0008057043976885605,0.0,0.0,0.0,0.0,0.0,True,computed
42,4,2e-05,5e-09,1.585787977091968,1.5859313862165436,0.00014340912457555532,9.043398401754832e-05,0.0,0.0,0.00018480872677173465,0.0,0.00018480872677173465,True,computed
42,4,2e-05,1e-08,1.585787977091968,1.5857537505326036,3.422655936446972e-05,2.158331369571529e-05,0.00018480872677173465,0.0,0.0005544261657632887,0.0,0.0005544261657632887,True,computed
42,4,2e-05,5e-08,1.585787977091968,1.5857892776693916,1.3005774235352874e-06,8.201458469374309e-07,0.0009240435902029276,0.0,0.0012936610728502274,0.0007392349070869386,0.0012936610728502274,False,computed
42,4,2e-05,1e-07,1.585787977091968,1.5858070412377856,1.9064145817537792e-05,1.2021875618263793e-05,0.002217704663053155,0.00018480872677173465,0.002032896038144827,0.0012936610728502274,0.002217704663053155,False,computed
42,4,2e-05,5e-07,1.585787977091968,1.585791054026231,3.076934262935538e-06,1.940318824070067e-06,0.0031417482532560825,0.00443540932610631,0.00443540932610631,0.006283496506512165,0.006283496506512165,False,computed
42,4,2e-05,1e-06,1.585787977091968,1.5857626323168006,2.534477516746847e-05,1.598244881005211e-05,0.004065792076289654,0.009979670867323875,0.005729070398956537,0.01256699301302433,0.01256699301302433,False,computed
42,5,2.5e-05,1e-09,1.7874499317258596,1.7870149804366517,0.0004349512892078966,0.0002433362084653932,0.0018480871804058552,0.0012936610728502274,0.0011088523315265775,0.0018480871804058552,0.0018480871804058552,False,computed
42,5,2.5e-05,5e-09,1.7874499317258596,1.787547887488472,9.795576261240058e-05,5.4801961651490893e-05,0.008131584152579308,0.0066531142219901085,0.005174644291400909,0.005729070398956537,0.008131584152579308,False,computed
42,5,2.5e-05,1e-08,1.7874499317258596,1.787814341014382,0.00036440928852243815,0.00020387104670987083,0.011458140797913074,0.009240436367690563,0.008501200936734676,0.007946775294840336,0.011458140797913074,False,computed
42,5,2.5e-05,5e-08,1.7874499317258596,1.78793868599314,0.0004887542672804557,0.00027343661973711476,0.02291628159582615,0.020883385092020035,0.01774163730442524,0.016817593947052956,0.02291628159582615,False,computed
42,5,2.5e-05,1e-07,1.7874499317258596,1.7881074398928831,0.0006575081670234795,0.00036784704027408873,0.03252633661031723,0.02790611796081066,0.02809092588722706,0.021253002807497978,0.03252633661031723,False,computed
42,5,2.5e-05,5e-07,1.7874499317258596,1.7869954405114186,0.0004544912144410773,0.00025426794136955015,0.054518572986125946,0.06653113663196564,0.055073000490665436,0.056921087205410004,0.06653113663196564,False,computed
42,5,2.5e-05,1e-06,1.7874499317258596,1.7852599398793245,0.002189991846535122,0.001225204582049798,0.0741082951426506,0.11088523268699646,0.07761966437101364,0.09425245225429535,0.11088523268699646,False,computed
42,6,3e-05,1e-09,1.8282063538208604,1.8296475445822578,0.0014411907613973707,0.0007883085836483139,0.0035113657359033823,0.0014784698141738772,0.0027721307706087828,0.0016632785554975271,0.0035113657359033823,False,computed
42,6,3e-05,5e-09,1.8282063538208604,1.8310686300537782,0.002862276232917793,0.0015656198912862205,0.012382184155285358,0.01090371422469616,0.01053409744054079,0.008131584152579308,0.012382184155285358,False,computed
42,6,3e-05,1e-08,1.8282063538208604,1.8317791727895383,0.0035728189686778933,0.001954275545105113,0.018480872735381126,0.015339124016463757,0.013491036370396614,0.01090371422469616,0.018480872735381126,False,computed
42,6,3e-05,5e-08,1.8282063538208604,1.8331647311242705,0.004958377303410089,0.002712154070051954,0.03640731796622276,0.028460543602705002,0.026982072740793228,0.017556829378008842,0.03640731796622276,False,computed
42,6,3e-05,1e-07,1.8282063538208604,1.8338219831548486,0.005615629333988181,0.0030716605498344292,0.049528736621141434,0.03733136132359505,0.03696174547076225,0.023285899311304092,0.049528736621141434,False,computed
42,6,3e-05,5e-07,1.8282063538208604,1.8331753892653069,0.00496903544444649,0.0027179839048592372,0.10053594410419464,0.07688042521476746,0.08223988115787506,0.06468304991722107,0.10053594410419464,False,computed
42,6,3e-05,1e-06,1.8282063538208604,1.8320598371701635,0.003853483349303133,0.0021077945283635756,0.13601921498775482,0.10478654503822327,0.11661430448293686,0.10053594410419464,0.13601921498775482,False,computed
42,7,3.5e-05,1e-09,1.7131951171904802,1.7177370637000422,0.004541946509561967,0.0026511554136404735,0.005729070398956537,0.00443540932610631,0.005729070398956537,0.004989835433661938,0.005729070398956537,False,computed
42,7,3.5e-05,5e-09,1.7131951171904802,1.7209345060109627,0.007739388820482418,0.004517517440263589,0.017372019588947296,0.01256699301302433,0.01589355058968067,0.012382184155285358,0.017372019588947296,False,computed
42,7,3.5e-05,1e-08,1.7131951171904802,1.723954312637943,0.010759195447462844,0.006280192687629865,0.02236185595393181,0.01607835851609707,0.020144151523709297,0.01589355058968067,0.02236185595393181,False,computed
42,7,3.5e-05,5e-08,1.7131951171904802,1.730384724396572,0.01718960720609175,0.010033654096727464,0.040842726826667786,0.02735169045627117,0.03696174547076225,0.023655517026782036,0.040842726826667786,False,computed
42,7,3.5e-05,1e-07,1.7131951171904802,1.7330847867924604,0.01988966960198013,0.011609693141431428,0.05433376505970955,0.036222510039806366,0.04805026948451996,0.03086305595934391,0.05433376505970955,False,computed
42,7,3.5e-05,5e-07,1.7131951171904802,1.7421761810965108,0.028981063906030613,0.016916382503796488,0.11162447184324265,0.06579190492630005,0.09850304573774338,0.06597671657800674,0.11162447184324265,False,computed
42,7,3.5e-05,1e-06,1.7131951171904802,1.7448602562808446,0.03166513909036439,0.018483089738367337,0.15616336464881897,0.0855664387345314,0.13564960658550262,0.09055627137422562,0.15616336464881897,False,computed
42,8,4e-05,1e-09,1.4617982087656856,1.4601653219870059,0.0016328867786796764,0.0011170397999450655,0.0055442615412175655,0.005359453149139881,0.004989835433661938,0.005729070398956537,0.005729070398956537,False,computed
42,8,4e-05,5e-09,1.4617982087656856,1.4626522215621662,0.0008540127964806743,0.000584220716210746,0.01829606294631958,0.014230271801352501,0.01589355058968067,0.013121419586241245,0.01829606294631958,False,computed
42,8,4e-05,1e-08,1.4617982087656856,1.4647838497694465,0.002985641003760975,0.00204244401577287,0.02809092588722706,0.018480872735381126,0.02513398602604866,0.017002401873469353,0.02809092588722706,False,computed
42,8,4e-05,5e-08,1.4617982087656856,1.4715340057591675,0.009735796993481927,0.006660151131052929,0.05100720748305321,0.030493440106511116,0.04453890398144722,0.02735169045627117,0.05100720748305321,False,computed
42,8,4e-05,1e-07,1.4617982087656856,1.4783374524540704,0.016539243688384886,0.011314313828822042,0.06690075993537903,0.03733136132359505,0.057475510984659195,0.03271114453673363,0.06690075993537903,False,computed
42,8,4e-05,5e-07,1.4617982087656856,1.4997212360867707,0.0379230273210851,0.02594272389559608,0.12918129563331604,0.06338939070701599,0.12308260798454285,0.06246534734964371,0.12918129563331604,False,computed
42,8,4e-05,1e-06,1.4617982087656856,1.5103083228495962,0.048510114083910594,0.03318523295008796,0.17852522432804108,0.08390316367149353,0.16983921825885773,0.08722971379756927,0.17852522432804108,False,computed
42,9,4.5e-05,1e-09,0.9847382316365838,0.9912071163853396,0.006468884748755843,0.006569141464127876,0.006283496506512165,0.00443540932610631,0.006283496506512165,0.00443540932610631,0.006283496506512165,False,computed
42,9,4.5e-05,5e-09,0.9847382316365838,0.9919176591210999,0.007179427484516054,0.007290696404245642,0.016817593947052956,0.014969506300985813,0.016447976231575012,0.014969506300985813,0.016817593947052956,False,computed
42,9,4.5e-05,1e-08,0.9847382316365838,0.9972467296393006,0.012508498002716806,0.012702358455128052,0.027536500245332718,0.019220106303691864,0.027166882529854774,0.01995934173464775,0.027536500245332718,False,computed
42,9,4.5e-05,5e-08,0.9847382316365838,1.0151524065804551,0.03041417494387133,0.030885542946092946,0.05377933755517006,0.031232673674821854,0.05267048627138138,0.03252633661031723,0.05377933755517006,False,computed
42,9,4.5e-05,1e-07,0.9847382316365838,1.0252065862914606,0.04046835465487675,0.041095545348757756,0.07189059257507324,0.03548327460885048,0.0683792307972908,0.038070596754550934,0.07189059257507324,False,computed
42,9,4.5e-05,5e-07,0.9847382316365838,1.0585381460259669,0.07379991438938305,0.07494368758967693,0.13860654830932617,0.05839955806732178,0.1378673017024994,0.06560709327459335,0.13860654830932617,False,computed
42,9,4.5e-05,1e-06,0.9847382316365838,1.0730047961260425,0.08826656448945869,0.08963454617047237,0.1942339688539505,0.07540196180343628,0.1885049045085907,0.08667529374361038,0.1942339688539505,False,computed
42,10,4.7e-05,1e-09,0.7980763330124319,0.8046896482483135,0.0066133152358816005,0.008286569795797444,0.007392348721623421,0.005913879256695509,0.007577157579362392,0.005359453149139881,0.007577157579362392,False,computed
42,10,4.7e-05,5e-09,0.7980763330124319,0.8117950756059145,0.013718742593482602,0.01718976246507601,0.02162262052297592,0.01607835851609707,0.021437812596559525,0.01607835851609707,0.02162262052297592,False,computed
42,10,4.7e-05,1e-08,0.7980763330124319,0.8123279826577345,0.014251649645302678,0.0178575019152719,0.02975420467555523,0.023840324953198433,0.029384586960077286,0.02347070723772049,0.02975420467555523,False,computed
42,10,4.7e-05,5e-08,0.7980763330124319,0.8211031854443718,0.023026852431939915,0.028852944861830928,0.05821474641561508,0.041951581835746765,0.056366659700870514,0.041397154331207275,0.05821474641561508,False,computed
