seed,step,Delta,strain,checkpoint,history_source,R_energy_exact_N,Pi_total_kNmm,elastic_energy_kNmm,fracture_energy_kNmm,mechanics_current_energy_kNmm,history_elastic_energy_kNmm,phase_history_total_energy_kNmm,legacy_top_sigma_integral_N,saved_field_legacy_top_sigma_integral_N,bottom_reaction_N,internal_cut_force_above_crack_N,internal_cut_force_below_crack_N,internal_cut_above_element_count,internal_cut_below_element_count,whole_boundary_residual_magnitude_N,alpha_mean,alpha_max,saved_field_alpha_max,alpha0p8_through_crack,alpha0p8_connected_count,alpha0p8_connected_min_x,alpha0p8_connected_max_x,alpha0p8_connected_mean_y,alpha0p8_connected_x_span
42,12,5.1e-05,0.0050999999999999995,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0012.pt,checkpoint_step_0011_post_history,0.44691277435049415,6.17637780919722e-08,4.011963383732109e-08,2.164414603100795e-08,3.790646019297128e-08,4.011963383732109e-08,6.176185962658565e-08,0.7273924979182372,0.7273923672859635,-1.141060306582386,0.5990844716984788,0.8010084220064355,149,150,1.8354360176727704,0.10866975039243698,1.000653624534607,1.000653624534607,False,120,0.005021084565669298,0.00911540538072586,0.005079379836873462,0.004094320815056562
42,13,5.3e-05,0.0053,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0013.pt,checkpoint_step_0012_post_history,0.2916083612944931,6.248564687894032e-08,3.9760791992193845e-08,2.272485666310331e-08,3.694670169807068e-08,3.9760791992193845e-08,6.248415473919522e-08,0.7479139236774265,0.7479105092814754,-1.1455947137909144,0.5621383063765844,0.7851081785789963,149,149,2.117514267475035,0.11031947284936905,1.0007215738296509,1.0007216930389404,False,131,0.005021084565669298,0.009337646886706352,0.005082585600041251,0.004316562321037054
42,14,5.5e-05,0.0055,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0014.pt,checkpoint_step_0013_post_history,0.11258442100370303,6.290476761705577e-08,3.9423792230763866e-08,2.3480973609935063e-08,3.605517306937145e-08,3.9423792230763866e-08,6.290289888966072e-08,0.7530319941204937,0.7530319747592928,-1.1393158553836773,0.5617701335756473,0.7534376921527014,149,149,2.2395391233159665,0.11133795976638794,1.0007190704345703,1.0007190704345703,True,143,0.005021084565669298,0.009896143339574337,0.005081936599803971,0.004875058773905039
42,15,5.7e-05,0.0057,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0015.pt,checkpoint_step_0014_post_history,0.07958788046380505,6.313991463002822e-08,3.9193452039398835e-08,2.394646436698622e-08,3.499980749666065e-08,3.9193452039398835e-08,6.31383088034454e-08,0.7465240173086805,0.7465255626898747,-1.1281095645196453,0.5302040590812381,0.7550653706104538,148,150,2.4161548904206183,0.11177795380353928,1.0007696151733398,1.0007696151733398,True,154,0.005021084565669298,0.009958948008716106,0.005085413583082619,0.004937863443046808
42,16,5.9e-05,0.0059,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0016.pt,checkpoint_step_0015_post_history,0.04348266884335317,6.325312540411687e-08,3.907295820226864e-08,2.4180165425491396e-08,3.4739155552188095e-08,3.907295820226864e-08,6.325146983954255e-08,0.7416398902832312,0.7416439638359881,-1.1339496592831027,0.5181874740250036,0.7262775226242117,149,149,2.635916965548023,0.11209069937467575,1.0007976293563843,1.0007976293563843,True,159,0.005021084565669298,0.009958948008716106,0.0050828823345309155,0.004937863443046808
42,17,6.1e-05,0.0060999999999999995,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0017.pt,checkpoint_step_0016_post_history,0.024003831640584394,6.333995372642676e-08,3.896414213500066e-08,2.437580803871242e-08,3.371500056914556e-08,3.896414213500066e-08,6.333858237894674e-08,0.7641108271196903,0.7641109282126209,-1.127531316348456,0.5309445776174255,0.677986622924314,149,149,2.7883471080257594,0.11230964958667755,1.0008734464645386,1.0008734464645386,True,159,0.005021084565669298,0.009958948008716106,0.0050828823345309155,0.004937863443046808
42,18,6.3e-05,0.0063,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0018.pt,checkpoint_step_0017_post_history,0.01921121474879328,6.339713820580073e-08,3.889798705358771e-08,2.4499149375856177e-08,3.3102235619253406e-08,3.889798705358771e-08,6.339563185520092e-08,0.7853152919946076,0.7853173446340777,-1.1255567010801342,0.4181942938163913,0.6570663023362933,149,149,2.9276143094959637,0.11240128427743912,1.0009541511535645,1.0009541511535645,True,161,0.005021084565669298,0.009958948008716106,0.005083088841150451,0.004937863443046808
42,19,6.5e-05,0.0065,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0019.pt,checkpoint_step_0018_post_history,0.022966418327996507,6.344173186789703e-08,3.884651889052293e-08,2.4595212977374104e-08,3.240511858848549e-08,3.884651889052293e-08,6.344015446302365e-08,0.7671061494698741,0.7671042999385372,-1.1354015915399436,0.48152469119075453,0.6947667808019427,149,149,3.08486353827937,0.11252907663583755,1.0009528398513794,1.000952959060669,True,162,0.005021084565669298,0.009958948008716106,0.005082121561568828,0.004937863443046808
42,20,6.7e-05,0.0067,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0020.pt,checkpoint_step_0019_post_history,0.016745390894357115,6.346910197407851e-08,3.881616450485126e-08,2.4652939245584093e-08,3.201389731088966e-08,3.881616450485126e-08,6.346733272266647e-08,0.7590693588268155,0.7590694600501504,-1.1201169097014614,0.4768780643503313,0.686561868503355,149,149,3.2253741992681757,0.11248917877674103,1.0009784698486328,1.0009784698486328,True,162,0.005021084565669298,0.009958948008716106,0.005082121561568828,0.004937863443046808
42,21,6.9e-05,0.0069,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0021.pt,checkpoint_step_0020_post_history,0.009191560820909217,6.349993242338314e-08,3.878929177858481e-08,2.4710638868441492e-08,3.1414529644280265e-08,3.878929177858481e-08,6.349812053940695e-08,0.7605187055292238,0.7605201510278218,-1.1295656848267224,0.4911816322997996,0.6469277320675723,149,149,3.34039347299311,0.11250491440296173,1.0009509325027466,1.0009510517120361,True,162,0.005021084565669298,0.009958948008716106,0.005082121561568828,0.004937863443046808
42,22,7.1e-05,0.0071,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0022.pt,checkpoint_step_0021_post_history,0.011153752893733326,6.350301617885634e-08,3.877694609855098e-08,2.4726070080305362e-08,3.092835143547745e-08,3.877694609855098e-08,6.350172299107726e-08,0.846388458824226,0.8463920116372794,-1.1158243069503015,0.4516504602005583,0.6699240325162688,148,149,3.336854332076261,0.11264020949602127,1.0010625123977661,1.0010626316070557,True,160,0.005021084565669298,0.009958948008716106,0.0050831615197239445,0.004937863443046808
42,23,7.3e-05,0.0073,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0023.pt,checkpoint_step_0022_post_history,0.014568025108019356,6.352182424507191e-08,3.877878995695028e-08,2.4743032511764795e-08,3.0629937697312926e-08,3.877878995695028e-08,6.35202184184891e-08,0.8276058226119603,0.8276024286786259,-1.092216859423307,0.37003753243447673,0.6649253168153023,148,149,3.5434089465755223,0.11259236931800842,1.001029133796692,1.0010292530059814,True,160,0.005021084565669298,0.009958948008716106,0.0050831615197239445,0.004937863443046808
42,24,7.5e-05,0.007499999999999999,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0024.pt,checkpoint_step_0023_post_history,0.006286295047175372,6.354014203679981e-08,3.876479581776948e-08,2.4775346219030325e-08,2.991854941569727e-08,3.876479581776948e-08,6.353815251713968e-08,0.8639850947335509,0.863983230613214,-1.1211576185986438,0.4278527745390005,0.6854589957009121,148,149,3.6548831130846744,0.11260644346475601,1.001160979270935,1.0011610984802246,True,160,0.005021084565669298,0.009958948008716106,0.0050831615197239445,0.004937863443046808
42,25,7.7e-05,0.0077,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0025.pt,checkpoint_step_0024_post_history,0.008655253623146564,6.356823689657176e-08,3.875594956070927e-08,2.4812283783148814e-08,2.9445288873830577e-08,3.875594956070927e-08,6.35662686931937e-08,0.8564791127942127,0.8564821852754931,-1.1164765619095824,0.44953929257838765,0.6691443572869862,148,149,3.7907131535421326,0.11260319501161575,1.0011998414993286,1.0011998414993286,True,162,0.005021084565669298,0.009958948008716106,0.005083426631941104,0.004937863443046808
42,26,8e-05,0.008,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0026.pt,checkpoint_step_0025_post_history,0.005647035322908778,6.359304194347715e-08,3.875079102044765e-08,2.4842252699386336e-08,2.9227063436110257e-08,3.875079102044765e-08,6.359143611689433e-08,0.8340860840073184,0.8340883286122648,-1.1146245773829795,0.46766391303379595,0.6454677330389499,148,149,4.0324131981049005,0.1125849038362503,1.001141905784607,1.001141905784607,True,162,0.005021084565669298,0.009958948008716106,0.005083426631941104,0.004937863443046808
42,27,8.3e-05,0.0083,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0027.pt,checkpoint_step_0026_post_history,0.0047866060413070954,6.360108528724595e-08,3.87563297010729e-08,2.484475736252989e-08,2.8945317254169822e-08,3.87563297010729e-08,6.35994013009622e-08,0.8545664643868468,0.85456567239304,-1.0855645510695036,0.47566388037144564,0.6787414047481939,148,149,4.287859658832184,0.1126374900341034,1.001301646232605,1.001301646232605,True,162,0.005021084565669298,0.009958948008716106,0.005083426631941104,0.004937863443046808
42,28,8.6e-05,0.0086,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0028.pt,checkpoint_step_0027_post_history,0.005723264621337876,6.363212889937131e-08,3.8747490549440045e-08,2.4884636573574426e-08,2.8264674156730507e-08,3.8747490549440045e-08,6.362962778894143e-08,0.8552690744047743,0.8552665016318166,-1.062807490087037,0.38643146557788877,0.6386723118436739,148,149,4.598335339265262,0.11277712136507034,1.0013483762741089,1.0013484954833984,True,162,0.005021084565669298,0.009958948008716106,0.005083426631941104,0.004937863443046808
42,29,8.9e-05,0.0089,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0029.pt,checkpoint_step_0028_post_history,0.010388457667431794,6.363906379647233e-08,3.8766145848967426e-08,2.487292150021858e-08,2.7989676354422954e-08,3.8766145848967426e-08,6.363747928617158e-08,0.8505739037143487,0.8505725868827633,-1.0623994340408711,0.4563283594839636,0.6312284286268816,148,149,4.678483003450224,0.11273816972970963,1.0013086795806885,1.0013086795806885,True,162,0.005021084565669298,0.009958948008716106,0.005083426631941104,0.004937863443046808
42,30,9.2e-05,0.0092,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0030.pt,checkpoint_step_0029_post_history,0.005886462531634606,6.366495597376343e-08,3.876590071172359e-08,2.4899053485682998e-08,2.6701130195760925e-08,3.876590071172359e-08,6.366263249901749e-08,0.8339850671774063,0.8339823441650782,-1.0565945240712824,0.421807816795307,0.603969371245428,148,149,4.965476245644282,0.11272067576646805,1.0011858940124512,1.0011858940124512,True,162,0.005021084565669298,0.009958948008716106,0.005083426631941104,0.004937863443046808
42,31,9.5e-05,0.0095,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0031.pt,checkpoint_step_0030_post_history,0.0063631350712967105,6.36762891303988e-08,3.8776342137225583e-08,2.4899946993173216e-08,2.7413889824856597e-08,3.8776342137225583e-08,6.367395144479815e-08,0.8968523637660407,0.8968547281035889,-1.0874550069596358,0.444605092690234,0.5573349350634977,148,149,5.23705918324672,0.11275783181190491,1.0012049674987793,1.0012049674987793,True,162,0.005021084565669298,0.009958948008716106,0.005083426631941104,0.004937863443046808
42,32,9.8e-05,0.0098,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0032.pt,checkpoint_step_0031_post_history,0.0050426497182343155,6.370013494461091e-08,3.8787476341894944e-08,2.4912656826359125e-08,2.7578991534937813e-08,3.8787476341894944e-08,6.369654670379532e-08,0.9163707668152237,0.9163715271885304,-1.0610653465962887,0.4788740722078545,0.5650662493264554,148,149,5.375795261348974,0.11279435455799103,1.001219630241394,1.001219630241394,True,162,0.005021084565669298,0.009958948008716106,0.005083426631941104,0.004937863443046808
42,33,0.0001,0.01,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_checkpointed_D0020_seed42_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0033.pt,checkpoint_step_0032_post_history,0.008283552233478986,6.371174521291323e-08,3.878562893078197e-08,2.492611628213126e-08,2.7302061056388993e-08,3.878562893078197e-08,6.370868987914946e-08,0.866391686779654,0.8663928437020306,-1.0249873177533961,0.4718426595532392,0.5979361612521849,148,149,5.46365044522885,0.11284458637237549,1.0012656450271606,1.0012657642364502,True,162,0.005021084565669298,0.009958948008716106,0.005083426631941104,0.004937863443046808
