case_id,loss_kind,epoch,checkpoint,loss,disp_rel,strain_rel,energy_log10,elastic_energy,energy_mode,lambda_u,lambda_eps,lambda_trust_u,lambda_trust_eps
global_strain_anchor_lamEps_1e-04,continuation,1,continuation,1.0000030994415283,4.318145275115967,582.1034545898438,-0.8475114107131958,0.14206549525260925,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-04,continuation,30,continuation,0.00010667946480680257,0.9992274045944214,0.9993218779563904,-8.716361999511719,1.921490966338979e-09,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-04,continuation,60,continuation,0.00010014580766437575,0.9992201328277588,0.9997851252555847,-10.17199420928955,6.72985348004751e-11,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-04,continuation,90,continuation,0.00010014112194767222,0.9991978406906128,0.9997300505638123,-10.169097900390625,6.774887595373258e-11,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-04,continuation,120,continuation,0.00010013795690611005,0.9991959929466248,0.9997087121009827,-10.172144889831543,6.727533807815433e-11,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-04,continuation,150,continuation,0.00010010153346229345,0.9991955161094666,0.9996183514595032,-10.255733489990234,5.549664894299866e-11,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-04,continuation,180,continuation,0.00010007843957282603,0.999187707901001,0.9995524883270264,-10.30634880065918,4.9391352119343424e-11,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-04,continuation,210,continuation,0.00010007424134528264,0.9991777539253235,0.9995416402816772,-10.316821098327637,4.821466143001274e-11,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-04,continuation,240,continuation,0.00010006866796175018,0.9991890788078308,0.9995452165603638,-10.337363243103027,4.598719322013167e-11,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-04,continuation,270,continuation,0.0001000676493276842,0.9991766810417175,0.9995315670967102,-10.335836410522461,4.614913312606106e-11,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-04,continuation,300,continuation,0.00010006700904341415,0.9991853833198547,0.9995333552360535,-10.339078903198242,4.580587298352867e-11,normalized,0.0,0.0001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,1,continuation,1.000030755996704,4.52495813369751,578.76123046875,-0.8488707542419434,0.14162153005599976,normalized,0.0,0.001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,30,continuation,0.0010131059680134058,0.9996882677078247,0.9988303780555725,-8.409039497375488,3.899070399882021e-09,normalized,0.0,0.001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,60,continuation,0.0009988420642912388,0.9979441165924072,0.9972967505455017,-9.208250045776367,6.190852275267389e-10,normalized,0.0,0.001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,90,continuation,0.000998727511614561,0.9978593587875366,0.9970915913581848,-9.180764198303223,6.595320400926141e-10,normalized,0.0,0.001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,120,continuation,0.0009985711658373475,0.9978145956993103,0.9968223571777344,-9.153127670288086,7.028653215002123e-10,normalized,0.0,0.001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,150,continuation,0.0009983836207538843,0.9977127909660339,0.9964838027954102,-9.117497444152832,7.62962415468138e-10,normalized,0.0,0.001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,180,continuation,0.0009983126074075699,0.9977378845214844,0.9963818192481995,-9.108787536621094,7.784163869040128e-10,normalized,0.0,0.001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,210,continuation,0.0009982024785131216,0.9976593852043152,0.9961476922035217,-9.083587646484375,8.249216865152675e-10,normalized,0.0,0.001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,240,continuation,0.0009980284376069903,0.9975377917289734,0.9958332180976868,-9.055780410766602,8.794667216704966e-10,normalized,0.0,0.001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,270,continuation,0.0009979289025068283,0.9975100755691528,0.9956777095794678,-9.04089069366455,9.10143960197729e-10,normalized,0.0,0.001,0.0,0.0
global_strain_anchor_lamEps_1e-03,continuation,300,continuation,0.0009978924645110965,0.9975212216377258,0.995659589767456,-9.042973518371582,9.057884997609733e-10,normalized,0.0,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,1,continuation,1.0,4.318140506744385,582.1016235351562,-0.847511887550354,0.14206533133983612,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,30,continuation,0.00011049438762711361,0.9993253350257874,0.999400794506073,-8.57691764831543,2.6490045712534993e-09,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,60,continuation,0.00010108041897183284,0.9991308450698853,0.9999232292175293,-10.172143936157227,6.727537971151776e-11,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,90,continuation,0.00010107585694640875,0.9990652799606323,0.9998791813850403,-10.165634155273438,6.82914627625486e-11,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,120,continuation,0.00010107524576596916,0.9990779757499695,0.9998790621757507,-10.17037582397461,6.754977133205387e-11,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,150,continuation,0.00010107500565936789,0.999058187007904,0.9998641014099121,-10.165810585021973,6.826371412582688e-11,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,180,continuation,0.00010107486741617322,0.9990750551223755,0.999873161315918,-10.170553207397461,6.75223071899822e-11,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,210,continuation,0.00010107462003361434,0.9990568161010742,0.999860942363739,-10.166483879089355,6.815792374936791e-11,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,240,continuation,0.00010107443085871637,0.9990752935409546,0.999870777130127,-10.17172908782959,6.733978652473382e-11,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,270,continuation,0.00010107420530403033,0.9990569353103638,0.9998587965965271,-10.167571067810059,6.798749063730014e-11,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-04_lamEps_1e-06,continuation,300,continuation,0.00010107381967827678,0.9990757703781128,0.9998697638511658,-10.17350959777832,6.706418753665844e-11,normalized,0.0001,1e-06,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,1,continuation,1.0000003576278687,4.318197727203369,582.103759765625,-0.8475102186203003,0.1420658975839615,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,30,continuation,0.0010279829148203135,0.9996499419212341,0.9995222091674805,-8.304671287536621,4.958255583886739e-09,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,60,continuation,0.0010081137297675014,0.9965671300888062,0.9987322688102722,-9.203994750976562,6.251815176661069e-10,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,90,continuation,0.0010080419015139341,0.996356189250946,0.9985290169715881,-9.164613723754883,6.845199962413062e-10,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,120,continuation,0.0010080281645059586,0.9963260293006897,0.9985097050666809,-9.159826278686523,6.921090367484339e-10,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,150,continuation,0.001008019782602787,0.9963207840919495,0.9984689950942993,-9.160660743713379,6.907791560983867e-10,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,180,continuation,0.0010079874191433191,0.9962725043296814,0.9983850121498108,-9.154866218566895,7.000572899151791e-10,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,210,continuation,0.0010079832281917334,0.996277391910553,0.9983780980110168,-9.162320137023926,6.881450964613123e-10,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,240,continuation,0.0010079534258693457,0.9962524771690369,0.9982733130455017,-9.162555694580078,6.877725056142481e-10,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,270,continuation,0.0010079162893816829,0.9962339997291565,0.9982585310935974,-9.1570463180542,6.965515941814715e-10,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-03_lamEps_1e-05,continuation,300,continuation,0.0010079015046358109,0.9962031245231628,0.9982127547264099,-9.155411720275879,6.991789369692469e-10,normalized,0.001,1e-05,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,1,continuation,1.000003457069397,4.31820011138916,582.1068725585938,-0.8475083708763123,0.14206647872924805,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,30,continuation,0.009979991242289543,0.9743795394897461,0.9891868233680725,-7.270703315734863,5.3616300732528543e-08,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,60,continuation,0.009945661760866642,0.9704666137695312,0.9851308465003967,-7.241429805755615,5.7354952787136426e-08,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,90,continuation,0.009944241493940353,0.9700814485549927,0.9847660660743713,-7.2333831787109375,5.8427467308774794e-08,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,120,continuation,0.009943878278136253,0.9702385663986206,0.9848453402519226,-7.239194869995117,5.765085830944372e-08,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,150,continuation,0.009943665005266666,0.9699744582176208,0.9846572279930115,-7.231841564178467,5.8635240662852084e-08,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,180,continuation,0.00994352251291275,0.9701576828956604,0.9847484230995178,-7.237791538238525,5.7837439726426965e-08,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,210,continuation,0.009943404234945774,0.9699639678001404,0.9846123456954956,-7.2322797775268555,5.857615548165995e-08,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,240,continuation,0.009943334385752678,0.970142662525177,0.9847149848937988,-7.2379255294799805,5.7819487864207986e-08,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,270,continuation,0.009943252429366112,0.9699575304985046,0.9846046566963196,-7.232542037963867,5.854071361000024e-08,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-02_lamEps_1e-04,continuation,300,continuation,0.009943190030753613,0.9701201915740967,0.9846949577331543,-7.237607479095459,5.7861932134528615e-08,normalized,0.01,0.0001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,1,continuation,1.0000344514846802,4.520984649658203,578.7285766601562,-0.8489341735839844,0.1416008472442627,normalized,0.1,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,30,continuation,0.09125222265720367,0.8333357572555542,0.9047175645828247,-5.555902004241943,2.7803412194771226e-06,normalized,0.1,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,60,continuation,0.08978807181119919,0.8032790422439575,0.867680013179779,-5.460392951965332,3.4642355331016006e-06,normalized,0.1,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,90,continuation,0.08971283584833145,0.8018105030059814,0.8658943772315979,-5.456794261932373,3.493058102321811e-06,normalized,0.1,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,120,continuation,0.08963368833065033,0.799769401550293,0.8627273440361023,-5.450629234313965,3.543000275385566e-06,normalized,0.1,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,150,continuation,0.08938178420066833,0.7961406111717224,0.8565489053726196,-5.445190906524658,3.5876414585800376e-06,normalized,0.1,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,180,continuation,0.0897618979215622,0.7959607839584351,0.8558608889579773,-5.445891857147217,3.5818591186398407e-06,normalized,0.1,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,210,continuation,0.08913460373878479,0.7904901504516602,0.8474630117416382,-5.429084777832031,3.723192548932275e-06,normalized,0.1,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,240,continuation,0.08903678506612778,0.7884380221366882,0.8440029621124268,-5.423846244812012,3.768369651879766e-06,normalized,0.1,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,270,continuation,0.08899125456809998,0.7880442142486572,0.8427950739860535,-5.424285411834717,3.76456273443182e-06,normalized,0.1,0.001,0.0,0.0
global_disp_strain_anchor_lamU_1e-01_lamEps_1e-03,continuation,300,continuation,0.08895672857761383,0.7875680327415466,0.8418234586715698,-5.4226179122924805,3.7790441638207994e-06,normalized,0.1,0.001,0.0,0.0
trust_region_lamU_1e-03_chunk01,continuation,1,continuation,1.0,4.318140506744385,582.1016235351562,-0.847511887550354,0.14206533133983612,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk01,continuation,30,continuation,0.0010049303527921438,0.997654914855957,0.9988490343093872,-8.718657493591309,1.911361735551509e-09,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk02,continuation,1,continuation,4.7410735533048864e-06,1.0271087884902954,1.0093222856521606,-6.511091232299805,3.0825435715087224e-07,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk02,continuation,30,continuation,1.7946703678717313e-07,0.9993653297424316,0.9999827146530151,-10.17044734954834,6.753878706300398e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk03,continuation,1,continuation,1.6752787246332446e-07,0.9922870993614197,1.0055632591247559,-7.177151203155518,6.650415684816835e-08,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk03,continuation,30,continuation,1.568479035540804e-07,0.9993229508399963,1.0000020265579224,-10.199400901794434,6.318289641482622e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk04,continuation,1,continuation,1.5672321751480922e-07,0.9995957612991333,0.9995817542076111,-8.325711250305176,4.723770263836968e-09,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk04,continuation,30,continuation,1.563437734830586e-07,0.9993242025375366,1.0000050067901611,-10.200546264648438,6.301650173901052e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk05,continuation,1,continuation,1.563104774504609e-07,0.9898518919944763,0.9955247640609741,-7.812323093414307,1.5405534625756445e-08,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk05,continuation,30,continuation,1.5645622397642e-07,0.9993255138397217,0.9999996423721313,-10.200286865234375,6.305406197171237e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk06,continuation,1,continuation,1.5640364381397376e-07,0.9991042017936707,0.9991293549537659,-8.79450511932373,1.6050745177409453e-09,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk06,continuation,30,continuation,1.5626525851075712e-07,0.9993214011192322,1.0000032186508179,-10.20068645477295,6.29962124132355e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk07,continuation,1,continuation,1.5626015681391436e-07,1.0033810138702393,1.002223014831543,-8.468218803405762,3.4023657224935278e-09,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk07,continuation,30,continuation,1.5620352655787428e-07,0.9993230700492859,1.0000046491622925,-10.200899124145508,6.296523719084846e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk08,continuation,1,continuation,1.5618331872246927e-07,0.9984980225563049,0.999621570110321,-9.739212036132812,1.823005635337438e-10,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk08,continuation,30,continuation,1.5615172799243737e-07,0.9993201494216919,1.000001072883606,-10.20102596282959,6.294696708319947e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk09,continuation,1,continuation,1.561380003067825e-07,0.999159038066864,1.0000704526901245,-10.06867790222168,8.537334728053736e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk09,continuation,30,continuation,1.561216436130053e-07,0.999321699142456,1.0000014305114746,-10.201106071472168,6.293521259692625e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk10,continuation,1,continuation,1.561088396329069e-07,0.9991669654846191,1.0000340938568115,-10.129569053649902,7.42047118196254e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-03_chunk10,continuation,30,continuation,1.560910902753676e-07,0.9993210434913635,1.000002384185791,-10.201181411743164,6.292430465570931e-11,normalized,0.0,0.0,0.001,0.0
trust_region_lamU_1e-02_chunk01,continuation,1,continuation,1.0,4.318140506744385,582.1016235351562,-0.847511887550354,0.14206533133983612,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk01,continuation,30,continuation,0.009884659200906754,0.9778797030448914,0.9909651875495911,-7.377148151397705,4.1961605745655106e-08,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk02,continuation,1,continuation,0.0001040844654198736,1.1401183605194092,1.0681352615356445,-5.4026899337768555,3.956491127610207e-06,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk02,continuation,30,continuation,4.2499009396124166e-06,0.9988940954208374,0.9998536109924316,-9.658288955688477,2.1963975083139076e-10,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk03,continuation,1,continuation,5.448096089821775e-07,0.9861669540405273,0.9788264036178589,-6.4225754737854,3.779413475513138e-07,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk03,continuation,30,continuation,1.6363040344913315e-07,0.9993141889572144,1.0,-10.197126388549805,6.351465881015983e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk04,continuation,1,continuation,1.5754613968965714e-07,0.984775722026825,0.989305317401886,-7.305794715881348,4.945444231907459e-08,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk04,continuation,30,continuation,1.6003843938960927e-07,0.9993506669998169,0.999990701675415,-10.194487571716309,6.390168949543806e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk05,continuation,1,continuation,1.585061539799426e-07,0.9952952861785889,0.9977578520774841,-8.430830955505371,3.708256812728905e-09,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk05,continuation,30,continuation,1.5645316864265624e-07,0.9993266463279724,1.0000009536743164,-10.200281143188477,6.30549917834955e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk06,continuation,1,continuation,1.5640594597243762e-07,0.9994458556175232,1.0002837181091309,-9.842041015625,1.4386641877806028e-10,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk06,continuation,30,continuation,1.5619151838563994e-07,0.9993219375610352,1.0000032186508179,-10.200909614562988,6.296368981750788e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk07,continuation,1,continuation,1.5617948179169616e-07,0.9988292455673218,0.9998553991317749,-10.018630027770996,9.580111703932914e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk07,continuation,30,continuation,1.561686673312579e-07,0.9993203282356262,1.0000001192092896,-10.200976371765137,6.29541349606022e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk08,continuation,1,continuation,1.561557780860312e-07,0.9995884895324707,1.0000760555267334,-10.13780403137207,7.281089620114756e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk08,continuation,30,continuation,1.56188121991363e-07,0.9993222951889038,1.0000028610229492,-10.200928688049316,6.296093507662803e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk09,continuation,1,continuation,1.5617264637057815e-07,0.9988770484924316,0.9998171925544739,-10.027374267578125,9.389135996462628e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk09,continuation,30,continuation,1.5642781647784432e-07,0.9993217587471008,1.0000009536743164,-10.20012378692627,6.307783462222716e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk10,continuation,1,continuation,1.5646261886104185e-07,0.9993187189102173,0.9999387264251709,-10.110572814941406,7.752241903968837e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-02_chunk10,continuation,30,continuation,1.5619875171068998e-07,0.9993224143981934,1.0000044107437134,-10.200897216796875,6.296554944107413e-11,normalized,0.0,0.0,0.01,0.0
trust_region_lamU_1e-01_chunk01,continuation,1,continuation,1.0,4.318140506744385,582.1016235351562,-0.847511887550354,0.14206533133983612,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk01,continuation,30,continuation,0.09038376808166504,0.832846999168396,0.9068651795387268,-5.553201675415039,2.7976818728348007e-06,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk02,continuation,1,continuation,0.0069395629689097404,1.1756256818771362,1.1086146831512451,-4.991139888763428,1.0206111255683936e-05,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk02,continuation,30,continuation,0.0011350461281836033,0.960098922252655,0.9909313917160034,-6.790183067321777,1.6211262732213072e-07,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk03,continuation,1,continuation,0.00040211534360423684,0.6549739837646484,0.7845317721366882,-3.9461817741394043,0.00011319264740450308,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk03,continuation,30,continuation,0.00018822614219971,0.983920156955719,0.9996052384376526,-7.453474998474121,3.519859959055793e-08,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk04,continuation,1,continuation,8.730903209652752e-05,1.0248595476150513,1.0018372535705566,-6.195971488952637,6.36837739875773e-07,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk04,continuation,30,continuation,4.2164836486335844e-05,0.9924180507659912,1.000256061553955,-8.113360404968262,7.702649185148402e-09,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk05,continuation,1,continuation,1.9106182662653737e-05,1.0092941522598267,0.9872839450836182,-6.437960624694824,3.647872972578625e-07,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk05,continuation,30,continuation,9.873701856122352e-06,0.9958388805389404,0.9996790885925293,-8.717672348022461,1.915704039845423e-09,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk06,continuation,1,continuation,4.751844699057983e-06,1.0037097930908203,0.9918839931488037,-6.553107261657715,2.798291802719177e-07,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk06,continuation,30,continuation,2.23651636588329e-06,0.9978654980659485,1.000101089477539,-9.3257474899292,4.723384461335911e-10,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk07,continuation,1,continuation,1.1716208518919302e-06,0.997398316860199,0.9951255917549133,-7.238050937652588,5.780283629519545e-08,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk07,continuation,30,continuation,6.204638793860795e-07,0.99859219789505,0.9999822378158569,-9.830598831176758,1.477070271649339e-10,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk08,continuation,1,continuation,3.663826930733194e-07,1.005278468132019,0.9995035529136658,-8.027974128723145,9.376171838937353e-09,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk08,continuation,30,continuation,2.511312402475596e-07,0.9990355372428894,0.9999727606773376,-10.112859725952148,7.711536964549737e-11,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk09,continuation,1,continuation,1.9128228245790524e-07,1.000442385673523,0.9986324310302734,-8.517448425292969,3.0377524939950717e-09,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk09,continuation,30,continuation,1.742621407174738e-07,0.9992406964302063,1.000001072883606,-10.178755760192871,6.625902604362466e-11,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk10,continuation,1,continuation,1.6435346594789735e-07,0.9993546605110168,0.9985822439193726,-8.635531425476074,2.3145652061629107e-09,normalized,0.0,0.0,0.1,0.0
trust_region_lamU_1e-01_chunk10,continuation,30,continuation,1.5898352501153568e-07,0.9992926120758057,0.9999993443489075,-10.196538925170898,6.360069415567438e-11,normalized,0.0,0.0,0.1,0.0
energy_normalization_raw,continuation,1,continuation,0.00040314957732334733,4.318140506744385,582.1016235351562,-0.847511887550354,0.14206533133983612,raw,0.0,0.0,0.0,0.0
energy_normalization_raw,continuation,30,continuation,3.803388715084566e-09,0.999671459197998,1.0002774000167847,-8.623640060424805,2.3788142566871784e-09,raw,0.0,0.0,0.0,0.0
energy_normalization_raw,continuation,60,continuation,6.343527786389913e-11,0.9993296265602112,1.0000033378601074,-10.198118209838867,6.33696983776133e-11,raw,0.0,0.0,0.0,0.0
energy_normalization_raw,continuation,90,continuation,6.291198118013597e-11,0.9993188977241516,1.0000004768371582,-10.201323509216309,6.290377940754155e-11,raw,0.0,0.0,0.0,0.0
energy_normalization_raw,continuation,120,continuation,6.270090002757911e-11,0.999326229095459,1.0000053644180298,-10.202855110168457,6.268237318085568e-11,raw,0.0,0.0,0.0,0.0
energy_normalization_raw,continuation,150,continuation,6.1456506550428e-11,0.9993222951889038,1.000001072883606,-10.212124824523926,6.135859875744387e-11,raw,0.0,0.0,0.0,0.0
energy_normalization_raw,continuation,180,continuation,6.009548414454002e-11,0.9993330836296082,1.0000098943710327,-10.22181224822998,6.000502872360869e-11,raw,0.0,0.0,0.0,0.0
energy_normalization_raw,continuation,210,continuation,5.877318076663585e-11,0.9993236064910889,0.999991774559021,-10.231450080871582,5.8688033599541e-11,raw,0.0,0.0,0.0,0.0
energy_normalization_raw,continuation,240,continuation,5.804394465069862e-11,0.9993356466293335,1.0000051259994507,-10.2368745803833,5.7959720356492994e-11,raw,0.0,0.0,0.0,0.0
energy_normalization_raw,continuation,270,continuation,5.76974232280314e-11,0.9993234276771545,0.9999898076057434,-10.239758491516113,5.7576034218076444e-11,raw,0.0,0.0,0.0,0.0
energy_normalization_raw,continuation,300,continuation,5.701527791557304e-11,0.9993368983268738,1.0,-10.244020462036133,5.701379646172455e-11,raw,0.0,0.0,0.0,0.0
energy_normalization_normalized,continuation,1,continuation,1.0,4.318140506744385,582.1016235351562,-0.847511887550354,0.14206533133983612,normalized,0.0,0.0,0.0,0.0
energy_normalization_normalized,continuation,30,continuation,9.430607860849705e-06,0.9997902512550354,1.0003936290740967,-8.61845588684082,2.407382737601438e-09,normalized,0.0,0.0,0.0,0.0
