case,seed,step,after_alpha0p8_through_onset,Delta,cut_x,crack_y_proxy,alpha_band_element_count,alpha_mean_in_band,g_alpha_mean_in_band,sigma_yy_tm_total_mean_in_band,sigma_yy_tm_plus_mean_in_band,sigma_yy_tm_minus_mean_in_band,sigma_yy_tm_degraded_plus_mean_in_band,sigma_yy_tm_residual_plus_mean_in_band,sigma_yy_tm_eff_mean_in_band,abs_minus_over_abs_eff_in_band,abs_degraded_plus_over_abs_eff_in_band,sigma_xy_tm_eff_mean_in_band,eps_xx_mean_in_band,eps_yy_mean_in_band,eps_xy_mean_in_band,abs_sigma_yy_tm_eff_mean_in_alpha_ge_0p8_band,abs_sigma_yy_tm_eff_max_in_alpha_ge_0p8_band,abs_sigma_xy_tm_eff_mean_in_alpha_ge_0p8_band,abs_sigma_xy_tm_eff_max_in_alpha_ge_0p8_band,v_jump_proxy,u_jump_proxy,above_node_count,below_node_count
D0040_seed42_default_unitbox,42,26,True,8e-05,0.008,0.005083426775663723,15,0.9370285431543987,0.00914473831653595,16.053844451904297,26.23322296142578,-10.179373741149902,0.015727249905467033,2.623322075123724e-07,-10.163647651672363,1.0015472879439058,0.0015474021182620608,0.012564962729811668,-0.0016565269324928522,0.16916534304618835,0.00725306011736393,10.163647651672363,23.67951202392578,0.06760306656360626,0.3672046661376953,5.1427480254352956e-05,4.302669093092264e-07,27,31
D0040_seed42_default_unitbox,42,26,True,8e-05,0.009,0.005083426775663723,15,0.9283195773760478,0.00947815552353859,13.956615447998047,22.92682456970215,-8.970209121704102,0.021610449999570847,2.2926823817215336e-07,-8.948599815368652,1.0024148254231167,0.0024149532268116706,0.037451863288879395,-0.001802361337468028,0.14720368385314941,0.011610293760895729,8.948599815368652,19.61355209350586,0.07652309536933899,0.3787398338317871,4.6856669281883766e-05,-4.7486872322874e-07,28,25
D0040_seed42_default_unitbox,42,27,True,8.3e-05,0.006,0.005083426775663723,16,0.9318873807787895,0.009628226980566978,21.82911491394043,36.29890060424805,-14.469785690307617,0.018103303387761116,3.62988998858782e-07,-14.451683044433594,1.0012526323624982,0.0012526778598797204,-0.1793564110994339,-0.0027573397383093834,0.23021334409713745,-0.009444544091820717,14.451683044433594,32.92628479003906,0.25052428245544434,1.8931455612182617,6.642601828674003e-05,2.5480319731758964e-06,26,28
D0040_seed42_default_unitbox,42,27,True,8.3e-05,0.007,0.005083426775663723,17,0.9357615533997031,0.009822778403759003,16.28451919555664,27.744853973388672,-11.460332870483398,0.018029186874628067,2.774485210466082e-07,-11.442302703857422,1.0015757463416781,0.001575660716312817,-0.12401552498340607,-0.0019340512808412313,0.17169244587421417,-0.0076816328801214695,11.442302703857422,26.00112533569336,0.3090934753417969,1.6606945991516113,5.894461979411571e-05,1.4650445324853068e-06,27,28
D0040_seed42_default_unitbox,42,27,True,8.3e-05,0.008,0.005083426775663723,15,0.9348083098729452,0.009477379731833935,17.111583709716797,27.947275161743164,-10.835694313049316,0.016166284680366516,2.794728004573699e-07,-10.819527626037598,1.001494213755951,0.001494176570284062,0.017856456339359283,-0.0015509971417486668,0.1802295297384262,0.007263573352247477,10.819527626037598,25.332229614257812,0.07211462408304214,0.42153406143188477,5.437926857007179e-05,1.5132708167769244e-07,27,31
D0040_seed42_default_unitbox,42,27,True,8.3e-05,0.009,0.005083426775663723,15,0.9295423626899719,0.009227989241480827,15.068390846252441,24.745676040649414,-9.677286148071289,0.02052469365298748,2.4745676796555927e-07,-9.656760215759277,1.002125550583571,0.002125422314980169,0.04496302083134651,-0.0017811692086979747,0.15886721014976501,0.012364122085273266,9.656760215759277,21.37572479248047,0.08142635226249695,0.42917680740356445,5.0064894598368224e-05,-6.752766479881501e-07,28,25
D0040_seed42_default_unitbox,42,28,True,8.6e-05,0.006,0.005083426775663723,16,0.9320964254438877,0.00956688355654478,23.121055603027344,38.465965270996094,-15.3449068069458,0.016877271234989166,3.8465961438305385e-07,-15.32802963256836,1.0011010661371362,0.0011010724561184983,-0.19145193696022034,-0.0026067285798490047,0.24371910095214844,-0.00988897867500782,15.32802963256836,35.04602813720703,0.2730600833892822,2.03662109375,6.984624072019568e-05,2.592482380974887e-06,26,28
D0040_seed42_default_unitbox,42,28,True,8.6e-05,0.007,0.005083426775663723,17,0.9365925298017614,0.009703287854790688,17.37946319580078,29.626358032226562,-12.246895790100098,0.01790323294699192,2.9626357900269795e-07,-12.228992462158203,1.001464006785293,0.001463999017285543,-0.13971655070781708,-0.0017274664714932442,0.18310882151126862,-0.008260257542133331,12.228992462158203,27.846534729003906,0.3347788453102112,1.8078498840332031,6.239769162141509e-05,1.6295830048889795e-06,27,28
D0040_seed42_default_unitbox,42,28,True,8.6e-05,0.008,0.005083426775663723,15,0.9362721085548401,0.009127962402999401,18.347698211669922,29.970951080322266,-11.623250007629395,0.015564361587166786,2.997095123191684e-07,-11.607686996459961,1.0013407504160114,0.0013408667542391096,0.01879396103322506,-0.0015225427923724055,0.1931956708431244,0.007970967330038548,11.607686996459961,27.367584228515625,0.07728078216314316,0.45516014099121094,5.78897003367688e-05,3.449456697043573e-07,27,31
D0040_seed42_default_unitbox,42,28,True,8.6e-05,0.009,0.005083426775663723,15,0.9298456947008769,0.009229874238371849,16.128076553344727,26.49234962463379,-10.364272117614746,0.02049521915614605,2.6492350002627063e-07,-10.34377670288086,1.0019814247080738,0.0019814058003048245,0.04488218575716019,-0.0019531191792339087,0.1700572967529297,0.013280678540468216,10.34377670288086,22.893096923828125,0.08758961409330368,0.46306562423706055,5.341866203837396e-05,-5.718291185985433e-07,28,25
D0040_seed42_default_unitbox,42,29,True,8.9e-05,0.006,0.005083426775663723,16,0.9320773743093014,0.00959051214158535,24.236351013183594,40.30802536010742,-16.071674346923828,0.01743493229150772,4.0308026427737786e-07,-16.05423927307129,1.001086010589227,0.0010860017715540312,-0.201393723487854,-0.0024302455130964518,0.25536060333251953,-0.011508853174746037,16.05423927307129,36.797142028808594,0.2807256579399109,2.1265792846679688,7.332011106162819e-05,1.9379590301551304e-06,26,28
D0040_seed42_default_unitbox,42,29,True,8.9e-05,0.007,0.005083426775663723,17,0.9363228889072642,0.00978759303689003,18.37848663330078,31.330337524414062,-12.951852798461914,0.018285976722836494,3.1330341698776465e-07,-12.93356704711914,1.001413821204634,0.001413838630612702,-0.1459902971982956,-0.0014254082925617695,0.1934819519519806,-0.009691443294286728,12.93356704711914,29.59796142578125,0.35581886768341064,1.8454747200012207,6.569589591678957e-05,1.0391654787930766e-06,27,28
D0040_seed42_default_unitbox,42,29,True,8.9e-05,0.008,0.005083426775663723,15,0.9367106358210245,0.008971269242465496,19.45566177368164,31.784576416015625,-12.328917503356934,0.01536895427852869,3.178457461672224e-07,-12.313549041748047,1.0012480935883539,0.0012481335987229636,0.014673993922770023,-0.0013841466279700398,0.20477460324764252,0.007736444938927889,12.313549041748047,29.37371063232422,0.08502013981342316,0.4813961982727051,6.087978890327479e-05,-1.622972625226614e-07,27,31
D0040_seed42_default_unitbox,42,29,True,8.9e-05,0.009,0.005083426775663723,15,0.930626916885376,0.009100602939724922,17.19004249572754,28.240140914916992,-11.050098419189453,0.018681485205888748,2.824014302404976e-07,-11.031416893005371,1.0016934838348759,0.0016934801201950779,0.04980377107858658,-0.002066295361146331,0.1812490075826645,0.013827530667185783,11.031416893005371,24.541610717773438,0.09474904090166092,0.5022811889648438,5.642097686567078e-05,-9.531314357705671e-07,28,25
D0040_seed42_default_unitbox,42,30,True,9.2e-05,0.006,0.005083426775663723,16,0.9328308552503586,0.00942075252532959,25.610977172851562,42.6035270690918,-16.992549896240234,0.016698502004146576,4.260352852725191e-07,-16.975852966308594,1.0009835694244513,0.0009836620308439012,-0.22336776554584503,-0.0026694191619753838,0.2698825001716614,-0.01139218918979168,16.975852966308594,38.690582275390625,0.3000201880931854,2.316926956176758,7.699182165921869e-05,2.5241325809377664e-06,26,28
D0040_seed42_default_unitbox,42,30,True,9.2e-05,0.007,0.005083426775663723,17,0.9360897365738364,0.009894534945487976,19.515316009521484,33.2889289855957,-13.773611068725586,0.01753520965576172,3.3288930012531637e-07,-13.75607681274414,1.0012746552829075,0.0012747246104002886,-0.16822615265846252,-0.0018036934779956937,0.20556031167507172,-0.009104040451347828,13.75607681274414,31.08740997314453,0.38327556848526,2.080516815185547,6.938694389492128e-05,1.821644086847964e-06,27,28
D0040_seed42_default_unitbox,42,30,True,9.2e-05,0.008,0.005083426775663723,15,0.9371768712997437,0.008910552598536015,20.91164207458496,34.172176361083984,-13.260538101196289,0.0134322140365839,3.4172174423474644e-07,-13.247105598449707,1.0010139952948027,0.0010139735006080013,0.013928340747952461,-0.0011134027736261487,0.21995683014392853,0.009470319375395775,13.247105598449707,31.704551696777344,0.09164109081029892,0.5301427841186523,6.486173797742835e-05,7.158977900366554e-07,27,31
D0040_seed42_default_unitbox,42,30,True,9.2e-05,0.009,0.005083426775663723,15,0.9319408178329468,0.008876047097146511,18.473112106323242,30.338682174682617,-11.865570068359375,0.019226819276809692,3.0338685519382125e-07,-11.846343040466309,1.0016230348747617,0.0016230172645796408,0.051692571491003036,-0.0014256929280236363,0.1944754421710968,0.016581280156970024,11.846343040466309,26.507423400878906,0.1004994809627533,0.5281839370727539,6.019857066088921e-05,-1.0609616700613919e-07,28,25
D0040_seed42_default_unitbox,42,31,True,9.5e-05,0.006,0.005083426775663723,16,0.931937899440527,0.009631691500544548,26.418941497802734,43.94348907470703,-17.524547576904297,0.01726762391626835,4.3943487071373966e-07,-17.507278442382812,1.0009863974334057,0.0009863111489942212,-0.22732847929000854,-0.0027982043102383614,0.2784135937690735,-0.010298052802681923,17.507278442382812,40.105812072753906,0.3079284727573395,2.3857803344726562,7.912920655943818e-05,3.0153675837473086e-06,26,28
D0040_seed42_default_unitbox,42,31,True,9.5e-05,0.007,0.005083426775663723,17,0.9363114062477561,0.00986253097653389,20.195810317993164,34.407962799072266,-14.212150573730469,0.017899956554174423,3.4407960924909275e-07,-14.19425106048584,1.0012610396398058,0.0012610708714322083,-0.16366302967071533,-0.0021444223821163177,0.2128337323665619,-0.007883923128247261,14.19425106048584,31.507530212402344,0.384412944316864,2.0243377685546875,7.186145119333189e-05,2.316777103339793e-06,27,28
D0040_seed42_default_unitbox,42,31,True,9.5e-05,0.008,0.005083426775663723,15,0.9372994263966878,0.008882022462785244,21.848817825317383,35.7028694152832,-13.854053497314453,0.014857914298772812,3.570287105958414e-07,-13.839192390441895,1.0010738420605254,0.0010736113697671044,0.012982489541172981,-0.0008654078119434416,0.22970126569271088,0.011092749424278736,13.839192390441895,33.15190124511719,0.09454644471406937,0.5242819786071777,6.743729247955452e-05,1.2157030525253795e-06,27,31
D0040_seed42_default_unitbox,42,31,True,9.5e-05,0.009,0.005083426775663723,15,0.9320512493451436,0.00884972047060728,19.43837547302246,31.900999069213867,-12.462627410888672,0.019371874630451202,3.190099562289106e-07,-12.443254470825195,1.0015569029877913,0.0015568173644500355,0.04603932797908783,-0.0009191732387989759,0.204416424036026,0.01795451156795025,12.443254470825195,27.84107208251953,0.10040748864412308,0.5276556015014648,6.287426343208478e-05,2.689310128646736e-07,28,25
D0040_seed42_default_unitbox,42,32,True,9.8e-05,0.006,0.005083426775663723,16,0.9324690252542496,0.009499957785010338,27.680007934570312,46.040771484375,-18.360763549804688,0.015830187126994133,4.6040770484978566e-07,-18.344932556152344,1.0008629627611814,0.0008629187967052602,-0.24475127458572388,-0.002809442114084959,0.2916567325592041,-0.010531757958233356,18.344932556152344,42.11438751220703,0.32614898681640625,2.538508415222168,8.239596884372936e-05,3.3852900814897916e-06,26,28
D0040_seed42_default_unitbox,42,32,True,9.8e-05,0.007,0.005083426775663723,17,0.9365928874296301,0.009812824428081512,21.107810974121094,35.951942443847656,-14.844137191772461,0.018297119066119194,3.595194755234843e-07,-14.825838088989258,1.0012342710525615,0.001234137251216035,-0.16640225052833557,-0.0020213043317198753,0.22236128151416779,-0.008499222807586193,14.825838088989258,33.33224105834961,0.39945054054260254,1.9946722984313965,7.503391999721339e-05,2.549902534820968e-06,27,28
D0040_seed42_default_unitbox,42,32,True,9.8e-05,0.008,0.005083426775663723,15,0.9371562401453654,0.008854200132191181,22.79465103149414,37.25236511230469,-14.45771312713623,0.014352402649819851,3.725236012996902e-07,-14.443359375,1.0009937959558823,0.0009937025228813744,0.018444353714585304,-0.0008153680246323347,0.2396117001771927,0.011929009109735489,14.443359375,34.95632553100586,0.09994225949048996,0.5651640892028809,7.036973490522002e-05,1.5247515290802318e-06,27,31
D0040_seed42_default_unitbox,42,32,True,9.8e-05,0.009,0.005083426775663723,15,0.9322286287943522,0.008830602280795574,20.492504119873047,33.62950134277344,-13.136995315551758,0.01859331503510475,3.3629495987952396e-07,-13.118403434753418,1.001417236547939,0.001417345878069822,0.05656949803233147,-0.0007218380342237651,0.21540787816047668,0.019717512652277946,13.118403434753418,29.431270599365234,0.10390016436576843,0.5886545181274414,6.57296474933641e-05,6.94942640231082e-07,28,25
D0040_seed42_default_unitbox,42,33,True,0.0001,0.006,0.005083426775663723,16,0.9328188300132751,0.009379860013723373,28.384708404541016,47.19641876220703,-18.81171226501465,0.01690525934100151,4.7196419927786337e-07,-18.79480743408203,1.000899441560756,0.0008994643547316127,-0.24607142806053162,-0.002646696288138628,0.29899293184280396,-0.010702475905418396,18.79480743408203,43.10558319091797,0.33102816343307495,2.549227714538574,8.461399368190921e-05,3.5180300623918044e-06,26,28
D0040_seed42_default_unitbox,42,33,True,0.0001,0.007,0.005083426775663723,17,0.9372545305420371,0.009627683088183403,21.785213470458984,37.123653411865234,-15.338443756103516,0.017819667235016823,3.712365810315532e-07,-15.320625305175781,1.0011630367933948,0.001163116183580104,-0.1707245409488678,-0.0020854014437645674,0.22949710488319397,-0.008400765247642994,15.320625305175781,34.30406951904297,0.41652774810791016,2.1191415786743164,7.723843849764124e-05,2.6784463486552054e-06,27,28
D0040_seed42_default_unitbox,42,33,True,0.0001,0.008,0.005083426775663723,15,0.9380939324696859,0.00872921571135521,23.55684471130371,38.473594665527344,-14.916753768920898,0.013698349706828594,3.847359266728745e-07,-14.903057098388672,1.0009190510672945,0.0009191637404589739,0.025404535233974457,-0.00023202136799227446,0.2473917007446289,0.012855839915573597,14.903057098388672,36.08906555175781,0.09818139672279358,0.5981698036193848,7.256998830501895e-05,1.861608664361964e-06,27,31
D0040_seed42_default_unitbox,42,33,True,0.0001,0.009,0.005083426775663723,15,0.932712999979655,0.008748570457100868,21.221355438232422,34.80647277832031,-13.585119247436523,0.01899958960711956,3.480647876585863e-07,-13.566119194030762,1.0014005518552513,0.001400517667239691,0.05508016422390938,-0.0002816984197124839,0.22289220988750458,0.02070908062160015,13.566119194030762,30.555892944335938,0.1050182655453682,0.5948362350463867,6.801237274755424e-05,1.2824887156576938e-06,28,25
D0040_seed42_default_unitbox,42,34,True,0.000102,0.006,0.005082925287378163,16,0.9322081655263901,0.009580950252711773,29.340625762939453,48.79285430908203,-19.452224731445312,0.017520353198051453,4.879285029346647e-07,-19.434703826904297,1.000901526706919,0.000901498337926677,-0.25747618079185486,-0.002982053905725479,0.30915576219558716,-0.010899151675403118,19.434703826904297,44.623939514160156,0.34422561526298523,2.635054588317871,8.733846218946893e-05,3.182124468433959e-06,26,28
D0040_seed42_default_unitbox,42,34,True,0.000102,0.007,0.005082925287378163,17,0.9378157503464642,0.009552563540637493,22.706424713134766,38.66862106323242,-15.962197303771973,0.017520179972052574,3.8668625279569824e-07,-15.944677352905273,1.0010987961988147,0.0010988105675816782,-0.17633822560310364,-0.0019986527040600777,0.23913514614105225,-0.008749648928642273,15.944677352905273,35.53351593017578,0.4285852611064911,2.163357734680176,8.000690078155477e-05,2.523924332656578e-06,27,28
D0040_seed42_default_unitbox,42,34,True,0.000102,0.008,0.005082925287378163,16,0.9295776374638081,0.01069752499461174,23.1676025390625,37.834999084472656,-14.667396545410156,0.0144547950476408,3.783500233112136e-07,-14.652942657470703,1.000986415375896,0.000986477282109005,0.02344520203769207,-0.00015210438868962228,0.2432750165462494,0.012357531115412712,14.652942657470703,37.88130187988281,0.09567442536354065,0.618807315826416,7.578029648663611e-05,1.96904321980638e-06,27,31
D0040_seed42_default_unitbox,42,34,True,0.000102,0.009,0.005082925287378163,15,0.9318265358606974,0.008953826501965523,22.26721954345703,36.51045227050781,-14.24322509765625,0.019785581156611443,3.651044551133964e-07,-14.223441123962402,1.0013909414410636,0.001391054456103343,0.05603460967540741,4.479874769458547e-05,0.23374781012535095,0.021861471235752106,14.223441123962402,32.0679817199707,0.10962069779634476,0.6128711700439453,7.130737319360148e-05,1.688173115126319e-06,28,26
D0040_seed42_default_unitbox,42,35,True,0.000104,0.006,0.005083426775663723,16,0.9328379184007645,0.009456029161810875,30.052997589111328,50.009544372558594,-19.956544876098633,0.01468822080641985,5.000954388378887e-07,-19.941858291625977,1.0007364702054282,0.0007365522606580629,-0.26555031538009644,-0.0030205247458070517,0.3166489601135254,-0.011102027259767056,19.941858291625977,45.975067138671875,0.3599112927913666,2.6965513229370117,8.911810931709664e-05,3.2097774561822045e-06,26,28
D0040_seed42_default_unitbox,42,35,True,0.000104,0.007,0.005083426775663723,17,0.9369699814740349,0.009801026433706284,23.182865142822266,39.47611618041992,-16.293254852294922,0.01792076788842678,3.9476117308367975e-07,-16.275333404541016,1.0011011416668678,0.0011010998941150213,-0.17462901771068573,-0.0016106602270156145,0.2439894676208496,-0.00942887645214796,16.275333404541016,36.0942497253418,0.4354780614376068,2.226926803588867,8.179216052744464e-05,2.2912548356119925e-06,27,28
D0040_seed42_default_unitbox,42,35,True,0.000104,0.008,0.005083426775663723,15,0.9378337065378824,0.008924354799091816,25.228158950805664,41.19864273071289,-15.970479011535645,0.014971996657550335,4.119864343010704e-07,-15.955510139465332,1.0009381631761989,0.0009383590074326539,0.019498610869050026,-0.00014689988165628165,0.26490509510040283,0.013539078645408154,15.955510139465332,38.60026931762695,0.10800386220216751,0.6221485137939453,7.719242093939485e-05,1.6776435792148855e-06,27,31
D0040_seed42_default_unitbox,42,35,True,0.000104,0.009,0.005083426775663723,15,0.931814968585968,0.009001433849334717,22.813457489013672,37.42694091796875,-14.613481521606445,0.018642978742718697,3.7426937637974333e-07,-14.594837188720703,1.0012774608339003,0.0012773680515687088,0.050997018814086914,0.0002172808744944632,0.23941677808761597,0.022752324119210243,14.594837188720703,32.91404724121094,0.11858481913805008,0.6263532638549805,7.251370989771593e-05,1.3308944305988135e-06,28,25
D0040_seed42_default_unitbox,42,36,True,0.000106,0.006,0.005082925287378163,16,0.9327711760997772,0.009450023993849754,30.94405746459961,51.45085906982422,-20.50680160522461,0.017501182854175568,5.145085992808163e-07,-20.489301681518555,1.000854100543692,0.000854161997622482,-0.2718043327331543,-0.0028624532278627157,0.3259434103965759,-0.011858094483613968,20.489301681518555,47.02971649169922,0.36338531970977783,2.7480926513671875,9.17024360747886e-05,2.982441680932335e-06,26,28
D0040_seed42_default_unitbox,42,36,True,0.000106,0.007,0.005082925287378163,17,0.9366885283414055,0.009884345345199108,24.034259796142578,40.99598693847656,-16.961727142333984,0.018266811966896057,4.0995990957526374e-07,-16.943464279174805,1.0010778706679027,0.001078103725773942,-0.1905057281255722,-0.001935790991410613,0.25305110216140747,-0.010309308767318726,16.943464279174805,37.581268310546875,0.469681978225708,2.450214385986328,8.438679938513987e-05,2.276465288200441e-06,27,28
D0040_seed42_default_unitbox,42,36,True,0.000106,0.008,0.005082925287378163,16,0.9294322915375233,0.010862421244382858,24.610477447509766,40.19788360595703,-15.587409973144531,0.014613393694162369,4.019788377718214e-07,-15.572795867919922,1.0009384381166078,0.0009383924260039952,0.020023584365844727,-0.0002424541162326932,0.25845685601234436,0.01256560068577528,15.572795867919922,40.1522216796875,0.10679313540458679,0.6432914733886719,7.978117019071761e-05,1.8791597163338772e-06,27,31
D0040_seed42_default_unitbox,42,36,True,0.000106,0.009,0.005082925287378163,15,0.9331062316894532,0.00879311840981245,23.77157974243164,38.99536895751953,-15.22378921508789,0.01644017919898033,3.8995366935523634e-07,-15.207348823547363,1.0010810820302267,0.001081068067138963,0.05879760533571243,8.131121285259724e-05,0.2495269626379013,0.02298491634428501,15.207348823547363,34.382568359375,0.12321086972951889,0.6586465835571289,7.51643096519219e-05,1.342447050616941e-06,28,26
D0040_seed42_default_unitbox,42,37,True,0.000108,0.006,0.005082925287378163,16,0.9331582710146904,0.009375421330332756,31.754257202148438,52.81751251220703,-21.063257217407227,0.01791299320757389,5.281751214170072e-07,-21.045345306396484,1.000851110340551,0.0008511617626976853,-0.2851155996322632,-0.003103310242295265,0.3345404863357544,-0.011729481630027294,21.045345306396484,48.2596435546875,0.37820184230804443,2.8448381423950195,9.406258533505065e-05,3.007230792238116e-06,26,28
D0040_seed42_default_unitbox,42,37,True,0.000108,0.007,0.005082925287378163,17,0.938333553426406,0.00962736178189516,24.822235107421875,42.395172119140625,-17.57293701171875,0.017925970256328583,4.239517181758856e-07,-17.555011749267578,1.001021090883173,0.001021131202437189,-0.21986931562423706,-0.002110889181494713,0.26138994097709656,-0.010533378459513187,17.555011749267578,38.764366149902344,0.499629408121109,2.7021656036376953,8.688977934994794e-05,2.4485297147097653e-06,27,28
D0040_seed42_default_unitbox,42,37,True,0.000108,0.008,0.005082925287378163,16,0.9291230328381062,0.010879037901759148,25.53327178955078,41.70769500732422,-16.17442512512207,0.014355158433318138,4.170769614120218e-07,-16.160070419311523,1.0008882823798462,0.0008883103885589206,0.02287924848496914,0.0001941912341862917,0.26797857880592346,0.013894797302782536,16.160070419311523,41.8408203125,0.11031442135572433,0.6865334510803223,8.234190875032554e-05,2.2930086622114823e-06,27,31
D0040_seed42_default_unitbox,42,37,True,0.000108,0.009,0.005082925287378163,15,0.9331018288930257,0.008706203661859035,24.65877914428711,40.43388366699219,-15.775102615356445,0.01686808280646801,4.043388059926656e-07,-15.758237838745117,1.0010702197024761,0.001070429509890636,0.06405690312385559,0.0007736777188256383,0.258577823638916,0.025458479300141335,15.758237838745117,35.85580825805664,0.12276431918144226,0.6675214767456055,7.780223423041815e-05,2.309933154858729e-06,28,26
D0040_seed42_default_unitbox,42,38,True,0.00011,0.006,0.005082925287378163,16,0.9329811744391918,0.009385529905557632,32.44611358642578,53.98332214355469,-21.53720474243164,0.01767059601843357,5.398331950345892e-07,-21.519535064697266,1.0008210994187956,0.0008211420909098604,-0.29199862480163574,-0.0033718340564519167,0.3419058322906494,-0.01181614026427269,21.519535064697266,49.400230407714844,0.3906584084033966,2.929018020629883,9.599304278153896e-05,3.433356773137468e-06,26,28
D0040_seed42_default_unitbox,42,38,True,0.00011,0.007,0.005082925287378163,17,0.9374392137807959,0.009711778722703457,25.41465950012207,43.41230773925781,-17.99764633178711,0.018206896260380745,4.34123109016582e-07,-17.979440689086914,1.0010125811483805,0.0010126508702482547,-0.21914084255695343,-0.0022200143430382013,0.2676508128643036,-0.009978936985135078,17.979440689086914,38.756290435791016,0.5123801231384277,2.8966455459594727,8.889047695741058e-05,2.8040274410914233e-06,27,28
D0040_seed42_default_unitbox,42,38,True,0.00011,0.008,0.005082925287378163,16,0.9294478893280029,0.010833053849637508,26.188007354736328,42.7622184753418,-16.5742130279541,0.014698153361678123,4.276221829968563e-07,-16.55951499938965,1.0008875881065957,0.0008875956428808374,0.030290210619568825,0.0006333042401820421,0.27468520402908325,0.015333626419305801,16.55951499938965,43.038360595703125,0.10974300652742386,0.7186136245727539,8.440866572348449e-05,2.8934316631110328e-06,27,31
D0040_seed42_default_unitbox,42,38,True,0.00011,0.009,0.005082925287378163,15,0.9325037042299906,0.008789853192865849,25.38886833190918,41.643741607666016,-16.2548770904541,0.01727062091231346,4.164374729498377e-07,-16.237606048583984,1.001063644592586,0.001063618667717312,0.07398400455713272,0.0011534924851730466,0.2660980522632599,0.0269523486495018,16.237606048583984,37.02622985839844,0.129181370139122,0.7057476043701172,7.989695475291708e-05,3.0067482994427034e-06,28,26
D0040_seed42_default_unitbox,42,39,True,0.000112,0.006,0.005082925287378163,16,0.932752575725317,0.009469744749367237,33.04066467285156,54.982574462890625,-21.941905975341797,0.016817286610603333,5.498256996361306e-07,-21.925090789794922,1.0007669380121655,0.0007670338413572715,-0.2998919188976288,-0.0031035523861646652,0.3480455279350281,-0.012266713194549084,21.925090789794922,50.346099853515625,0.3993091881275177,3.0252685546875,9.79750594252027e-05,3.36640453312654e-06,26,28
D0040_seed42_default_unitbox,42,39,True,0.000112,0.007,0.005082925287378163,17,0.9374312057214624,0.009709594771265984,25.953210830688477,44.33159255981445,-18.378385543823242,0.017779242247343063,4.4331596882329904e-07,-18.360605239868164,1.0009683942180985,0.000968336392786076,-0.23642247915267944,-0.0023075114004313946,0.27333781123161316,-0.010424472391605377,18.360605239868164,39.95747375488281,0.5242714881896973,2.892070770263672,9.076445282863417e-05,2.73336544176847e-06,27,28
D0040_seed42_default_unitbox,42,39,True,0.000112,0.008,0.005082925287378163,16,0.930382639169693,0.010455070063471794,26.73324966430664,43.66162109375,-16.928373336791992,0.012741307727992535,4.366162045243982e-07,-16.915630340576172,1.0007533267137703,0.0007532268955670822,0.018502891063690186,0.0007554007461294532,0.2803628444671631,0.015658162534236908,16.915630340576172,44.3067626953125,0.11368563771247864,0.6919841766357422,8.5996988779775e-05,2.9111968627163303e-06,27,31
D0040_seed42_default_unitbox,42,39,True,0.000112,0.009,0.005082925287378163,15,0.933801261583964,0.008603806607425213,26.11785125732422,42.83872985839844,-16.720876693725586,0.016254927963018417,4.2838726699301333e-07,-16.70462417602539,1.00097293525008,0.0009730795372426049,0.07619371265172958,0.001571693574078381,0.27359211444854736,0.02905518375337124,16.70462417602539,38.187103271484375,0.1307729184627533,0.7398748397827148,8.170342572646824e-05,3.1619317933366276e-06,28,26
D0040_seed42_default_unitbox,42,40,True,0.000115,0.006,0.005083426775663723,16,0.9337810687720776,0.009208166971802711,34.07865905761719,56.706642150878906,-22.62798309326172,0.016259431838989258,5.670664222634514e-07,-22.611724853515625,1.000719018113453,0.000719070833575143,-0.3104493021965027,-0.002939518541097641,0.3588802218437195,-0.013120060786604881,22.611724853515625,51.850860595703125,0.41165637969970703,3.0653419494628906,0.00010082683045586416,3.3789788076419324e-06,26,28
D0040_seed42_default_unitbox,42,40,True,0.000115,0.007,0.005083426775663723,17,0.9381296774920296,0.009516912512481213,26.890161514282227,45.913177490234375,-19.023014068603516,0.01757018268108368,4.5913176904832653e-07,-19.005443572998047,1.000924498054359,0.0009244815893719254,-0.22390969097614288,-0.002520633628591895,0.28325504064559937,-0.010299840942025185,19.005443572998047,40.781524658203125,0.5369389057159424,2.9287357330322266,9.402003758632947e-05,2.7399240370908037e-06,27,28
D0040_seed42_default_unitbox,42,40,True,0.000115,0.008,0.005083426775663723,15,0.9391670942306518,0.008604525588452816,29.692752838134766,48.48246383666992,-18.789714813232422,0.013324480503797531,4.84824681734608e-07,-18.776386260986328,1.0007098571610549,0.0007096403066378756,0.03295060619711876,0.0013243710855022073,0.31121599674224854,0.017738694325089455,18.776386260986328,46.058616638183594,0.12362439930438995,0.7454242706298828,8.941813737055673e-05,3.2806321559227596e-06,27,31
D0040_seed42_default_unitbox,42,40,True,0.000115,0.009,0.005083426775663723,15,0.9334209203720093,0.00857026968151331,27.46082305908203,45.01842498779297,-17.55759620666504,0.01598956063389778,4.501842738591222e-07,-17.541608810424805,1.000911398516123,0.0009115219023921765,0.07671604305505753,0.0020733571145683527,0.287500262260437,0.03045458160340786,17.541608810424805,40.082794189453125,0.1337297260761261,0.7402782440185547,8.55213002120893e-05,4.093785793039777e-06,28,25
