group,case,seed,run_dir,step,Delta,strain,mechanics_current_energy_proxy,history_elastic_energy_proxy,fracture_energy_proxy,legacy_top_sigma_integral_N,diagnostics_reaction_N_tm_eff,saved_field_virtual_work_proxy_N,internal_cut_force_above_crack_N,internal_cut_force_below_crack_N,internal_cut_above_element_count,internal_cut_below_element_count,crack_band_interface_force_N,crack_band_interface_edge_count,alpha0p8_through_crack,alpha0p8_connected_count,alpha0p8_connected_min_x,alpha0p8_connected_max_x,alpha0p8_connected_mean_y,alpha0p8_connected_x_span,top_boundary_outward_fx_N,top_boundary_outward_fy_N,bottom_boundary_outward_fx_N,bottom_sigma_integral_outward_N,left_boundary_outward_fx_N,left_boundary_outward_fy_N,right_boundary_outward_fx_N,right_boundary_outward_fy_N,whole_boundary_residual_x_N,whole_boundary_residual_y_N,whole_boundary_residual_magnitude_N,saved_field_energy_fd_proxy_N,saved_field_history_energy_fd_proxy_N
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,10,4.7e-05,0.004699999999999999,3.847049372174673e-08,4.009973638528347e-08,1.8927024335680827e-08,0.7716779081801595,0.7716779112815857,-8.969537300503772,0.7291891786772247,0.8923014717699257,145,151,18.010045021326793,78,False,99,0.005021084565669298,0.008546000346541405,0.004955568905882161,0.0035249157808721066,0.006084418212122722,0.7716779081801595,-0.0050031177542619616,-1.1403987550948234,-0.0478352251537778,-0.0007078529989615855,-1.2559021009477558,-0.010988521274084838,-1.3026560256436728,-0.38041722118771015,1.3570666834470397,-0.04498453891946946,0.043325003655956054
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,11,4.9e-05,0.0049,3.834432505912527e-08,4.009850972873158e-08,2.0287170571174132e-08,0.7639343543170561,0.7639343738555908,-10.96586597764972,0.7030617120713688,0.8750520861698565,144,153,18.795080352431903,83,False,110,0.005021084565669298,0.008705908432602882,0.004948872967030515,0.003684823866933584,0.006085520880339009,0.7639343543170561,-0.004143383257515261,-1.140652951041632,-0.05126128588095312,0.009350594243657943,-1.5354032681742642,-0.014178064396202866,-1.5847224164323936,-0.38154606687712056,1.6300069135720636,-0.15546086554884925,-0.06477714896424569
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,12,5.1e-05,0.0050999999999999995,3.784865025955133e-08,3.984062778942649e-08,2.1529175770644733e-08,0.7517524134279047,0.7517523765563965,-13.199988263321018,0.6993358075404491,0.8413543743705918,145,153,18.86909495159756,85,False,116,0.005021084565669298,0.00888470746576786,0.0049467174785918205,0.0038636229000985622,-0.0015388453756102214,0.7517524134279047,-0.00824012176791351,-1.1471067253841076,-0.0503281934439554,0.006125490428015612,-1.7534899767710872,-0.012505403427070986,-1.8135971373585664,-0.40173422495525835,1.8575588723202259,-0.3198264423506358,-0.15353153571498815
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,13,5.3e-05,0.0053,3.7065019289722733e-08,3.948438358587163e-08,2.2504344352084906e-08,0.7703604075808695,0.7703604102134705,-15.885546150156657,0.6875403948206424,0.7933641707120601,145,152,20.643950682337643,97,False,136,0.005021084565669298,0.009648086503148079,0.004936435407109778,0.004627001937478781,-0.0005503155220892399,0.7703604075808695,-0.004526468490282333,-1.1380181371574747,-0.052792853979401984,0.006479742941651545,-1.916531607248617,-0.01204448751550001,-1.9744012452403905,-0.3732224741504534,2.0093668884546174,-0.390454507800472,-0.1646460550890176
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,14,5.5e-05,0.0055,3.628683222834944e-08,3.918204356907042e-08,2.315796252548446e-08,0.7727905019544347,0.7727904915809631,-18.82194515069789,0.6696828855761684,0.7402455166133365,143,150,20.577041448550705,104,True,144,0.005021084565669298,0.009961839765310287,0.0049309051375732655,0.004940755199640989,0.005764542192253492,0.7727905019544347,-0.0014185599310743097,-1.1345825627458557,-0.05097425991730335,0.0037379574234722036,-2.0053798237986453,-0.012800888534728947,-2.0520081014547693,-0.3708549919026779,2.085250745942833,-0.5015118179600205,-0.13025579986214625
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,15,5.7e-05,0.0057,3.5058972017882646e-08,3.8963360386423046e-08,2.3596652316275357e-08,0.788177921574935,0.788178026676178,-22.379132823033842,0.48368032849622455,0.7075087597117643,144,151,20.685677831780083,103,True,149,0.005021084565669298,0.009961839765310287,0.004925560609331267,0.004940755199640989,0.019450745987483208,0.788177921574935,0.0003559844267911616,-1.1386987868194733,-0.057552899719025684,0.0016200240242363372,-2.236155705025993,-0.021462709280600362,-2.273901874330744,-0.3703635505009023,2.3038660754532816,-0.4592140316400806,-0.08339805651479647
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,16,5.9e-05,0.0059,3.444997610178912e-08,3.884845134301124e-08,2.3822013392928996e-08,0.7770583412534192,0.7770583629608154,-25.807263090381827,0.4340204196996124,0.6791250422482293,144,150,21.114905415954745,103,True,151,0.005021084565669298,0.009961839765310287,0.004927170490661007,0.004940755199640989,0.016417756067347175,0.7770583412534192,-0.0007942126078180755,-1.139230836495634,-0.05853851655900056,0.0033115797687401608,-2.506085800375597,-0.014490396843372888,-2.5490007734750684,-0.3733513123168476,2.5761980020148316,-0.20558543486162184,-0.04698073968780782
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,17,6.1e-05,0.0060999999999999995,3.423663027843616e-08,3.877543742767182e-08,2.3972757345273867e-08,0.7771149637121717,0.7771148681640625,-29.030549495843935,0.49896122148564975,0.664285256322705,144,150,20.42628047219035,106,True,152,0.005021084565669298,0.009961839765310287,0.00492750342298103,0.004940755199640989,0.013933393624085601,0.7771149637121717,0.009478525767588723,-1.134505558398759,-0.05565266481444368,0.0019713294657123155,-2.7358096076694323,-0.0033024959408671593,-2.768050353092202,-0.35872176116174237,2.791197603034376,-0.1537395289370469,-0.040100796566170174
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,18,6.3e-05,0.0063,3.383501798604093e-08,3.8688048156746555e-08,2.4142189068212823e-08,0.7660727221637047,0.7660727500915527,-32.31764280563561,0.4700384973941859,0.669901396228024,144,150,17.694719922397717,107,True,155,0.005021084565669298,0.009961839765310287,0.004928520799524361,0.004940755199640989,0.017356253016381742,0.7660727221637047,0.013692518119280203,-1.1377130551420676,-0.057621781280204086,0.0013047952037546382,-3.0006050254262218,-0.005732135783226235,-3.0271780355707643,-0.37606767355783455,3.0504481234955088,-0.24067536979773507,-0.03209005160000056
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,19,6.5e-05,0.0065,3.3273928799245215e-08,3.8647077221271816e-08,2.421437964429163e-08,0.7620927105081396,0.7620927095413208,-36.4829096395871,0.498174658469711,0.6640024646607211,144,150,18.006460483606357,108,True,154,0.005021084565669298,0.009961839765310287,0.004927570735068097,0.004940755199640989,-0.00598969752255293,0.7620927105081396,0.004211380317349805,-1.1291674472654472,-0.060323209392845384,0.006919520640966159,-3.0823641706638707,0.03850098163763014,-3.144465697261919,-0.3216542344787112,3.160874241062902,-0.29437402573809396,-0.02024361650113625
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,20,6.7e-05,0.0067,3.2657521883088556e-08,3.860707369074201e-08,2.4281305873435797e-08,0.7603078639352558,0.7603079080581665,-40.601440161737244,0.45585775011783397,0.6523964131933109,144,150,18.16040012994927,107,True,155,0.005021084565669298,0.009961839765310287,0.004928520799524361,0.004940755199640989,0.010201852510039237,0.7603078639352558,-0.005837337884842766,-1.1192348975366975,-0.051860012373205526,0.008175887445361003,-3.2740696368409927,0.049452236761505015,-3.321565134589002,-0.3012989093945755,3.335202538995138,-0.34178956687780543,-0.015395703219879542
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,21,6.9e-05,0.0069,3.1906770531733994e-08,3.858549440839229e-08,2.432262278568215e-08,0.7819291192755007,0.781929075717926,-44.86076946857601,0.48253393690925245,0.6434572599713374,144,150,18.737708526742036,108,True,154,0.005021084565669298,0.009961839765310287,0.004927570735068097,0.004940755199640989,0.019486586830471275,0.7819291192755007,-0.013705868467856036,-1.126174814201951,-0.05304942499429653,0.00913253352083273,-3.370171361681768,0.048225660859448155,-3.417440068313449,-0.2868875005461693,3.429460753308581,-0.22198291560966005,-0.007875877524491509
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,22,7.1e-05,0.0071,3.176959022064992e-08,3.8575570180644046e-08,2.4344073116793068e-08,0.8263005378773044,0.8263005018234253,-48.71194663021786,0.43928448850222734,0.6520262185391092,144,150,18.64319717443756,108,True,154,0.005021084565669298,0.009961839765310287,0.004927570735068097,0.004940755199640989,0.02285707975843162,0.8263005378773044,-0.017644526300189024,-1.1097318946150343,-0.05418562069825973,0.0063654950709304495,-3.5492251303947606,0.0640336562077766,-3.598198197634778,-0.2130322054590229,3.6044989929288236,-0.13781058848045397,-0.004330123396113078
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,23,7.3e-05,0.0073,3.1355528177812175e-08,3.8568173914807836e-08,2.4361971964051135e-08,0.8021059212231089,0.8021059036254883,-52.81143429761981,0.4601809323884133,0.6381975959170224,144,150,16.535714156701626,109,True,155,0.005021084565669298,0.009961839765310287,0.00492644231886633,0.004940755199640989,0.020928478759960505,0.8021059212231089,-0.021494514858126996,-1.089442032706693,-0.048423185240736376,0.014614308774776237,-3.675296340247314,0.06825147681835608,-3.7242855615862167,-0.20447032589045178,3.72989424225531,-0.1624952193146293,-0.00288060138048038
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,24,7.5e-05,0.007499999999999999,3.1119609343391406e-08,3.8564047775122125e-08,2.4384963308187274e-08,0.8043801010346158,0.8043801188468933,-56.79469662897509,0.45046088382768,0.6269956289675859,144,150,16.76925726662065,109,True,155,0.005021084565669298,0.009961839765310287,0.00492644231886633,0.004940755199640989,0.013314611350974425,0.8043801010346158,-0.005720115891187535,-1.1007822910085145,-0.04760523915624476,0.004052263882447055,-3.9214100346932304,0.041050261654757156,-3.961420778389688,-0.2512996644366946,3.9693835925498,-0.11787162299826526,-0.0012966687794220555
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,25,7.7e-05,0.0077,3.0884041685819116e-08,3.856298723969015e-08,2.440422478424087e-08,0.8185608039069255,0.818560779094696,-61.08758576847912,0.4889218906086816,0.6035406593912772,144,150,16.868364926920897,109,True,155,0.005021084565669298,0.009961839765310287,0.00492644231886633,0.004940755199640989,0.018214349959477186,0.8185608039069255,-0.008986191588247828,-1.0933782163280892,-0.04513021781897075,0.003994705857924929,-3.9668655229023666,0.0762158742237327,-4.002767582350108,-0.19460683233950615,4.007495494383761,-0.11831029871708834,-0.0008617873518369443
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,26,8e-05,0.008,3.0526741674978605e-08,3.855891003927331e-08,2.4431764577969293e-08,0.8089369742122606,0.8089369535446167,-67.5456155984425,0.5440913618320442,0.5734802649574878,144,150,16.826690433145735,109,True,155,0.005021084565669298,0.009961839765310287,0.00492644231886633,0.004940755199640989,0.021285278806265857,0.8089369742122606,0.013588837218933,-1.0528290042449338,-0.04891366573991392,0.003826563049063741,-4.154250676302796,0.05307116945048031,-4.168290226017511,-0.18699429753312913,4.172482507527506,-0.06612921044502063,0.0006018937805498184
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,27,8.3e-05,0.0083,3.048726642314899e-08,3.856659860237345e-08,2.443594009970233e-08,0.8052000692679322,0.8052000999450684,-73.87299517057305,0.5249741882994338,0.6398446298315109,145,151,14.402071609979433,110,True,156,0.005021084565669298,0.009961839765310287,0.004924914638440196,0.004940755199640989,0.022419382031383137,0.8052000692679322,0.0074960061640963254,-1.0655895257547248,-0.05529002739729121,0.0066710164596685325,-4.141970843450892,0.05402234813257953,-4.167345482652704,-0.19969609189454451,4.172127383110905,-0.08809364986686608,0.0003247789630159495
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,28,8.6e-05,0.0086,2.999817977577741e-08,3.8560858713051405e-08,2.445689407835378e-08,0.779792102480951,0.779792070388794,-80.32636528502807,0.4608468065080013,0.6542724788207042,145,151,14.533800218734171,110,True,156,0.005021084565669298,0.009961839765310287,0.004924914638440196,0.004940755199640989,0.05084883779936767,0.779792102480951,0.009677262862062858,-1.0811740872609585,-0.05111863695650004,0.0013189880661123939,-4.347535830060619,0.059422515296065216,-4.338128366355688,-0.2406404814178299,4.344797528571024,-0.09114146433101752,0.0016697734437371575
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,29,8.9e-05,0.0089,2.9940417637162885e-08,3.857661724303587e-08,2.4458876612759242e-08,0.7874680698247298,0.7874680757522583,-86.0756998969769,0.4689286963961865,0.5707847377804075,145,151,14.574722104603232,110,True,156,0.005021084565669298,0.009961839765310287,0.004924914638440196,0.004940755199640989,-0.013804879787331668,0.7874680698247298,0.008340552230588086,-1.0675718681266302,-0.053433541971547885,0.006667650216913483,-4.582903439694885,0.05264488268154141,-4.641801309223176,-0.22079126540344562,4.647049405502856,-0.12317307883921193,0.002879291108266735
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,30,9.2e-05,0.0092,2.9259141302742135e-08,3.8578134459701006e-08,2.4477188079283076e-08,0.8070220020107551,0.807021975517273,-93.05311931786645,0.49879345648985435,0.510460062191792,145,151,14.79290666692107,110,True,156,0.005021084565669298,0.009961839765310287,0.004924914638440196,0.004940755199640989,0.0035782196143640584,0.8070220020107551,0.0001527778740123217,-1.0484536643125155,-0.042230726329174774,0.005590471925468383,-4.899174911340394,0.07576942674187351,-4.937674640181192,-0.16007176363441855,4.940268598143374,-0.20435177587714917,0.002184039793622951
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,31,9.5e-05,0.0095,2.8714306981899988e-08,3.8589721481797605e-08,2.4483493288221744e-08,0.805355467889032,0.805355429649353,-100.87984654887886,0.49869227071567257,0.5536391774875155,145,151,14.451128722643258,110,True,156,0.005021084565669298,0.009961839765310287,0.004924914638440196,0.004940755199640989,0.0038332253289821584,0.805355467889032,0.007280101689073499,-1.049961881194749,-0.04883156426975015,0.007836705684909876,-5.2117899148886835,0.12863115777170325,-5.249508152140377,-0.10813854984910398,5.2506218474911845,-0.0709325104273021,0.0037355370838864158
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,32,9.8e-05,0.0098,2.883354624017832e-08,3.860054768220432e-08,2.44918272220254e-08,0.8015651431745692,0.8015651702880859,-106.56716005815306,0.4558174394600117,0.5392870133760463,145,151,14.342087658660436,110,True,156,0.005021084565669298,0.009961839765310287,0.004924914638440196,0.004940755199640989,-0.03791312983565407,0.8015651431745692,0.008696406650097067,-1.0413378763749992,-0.04694187522205578,0.008720027811842657,-5.397798600192338,0.13114518544673376,-5.473957198599951,-0.09990751994185354,5.474868849994961,-0.14793227785074928,0.00344117110751517
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,33,0.0001,0.01,2.8287443421441004e-08,3.860720660793749e-08,2.4499893911102086e-08,0.8642315052619483,0.8642314672470093,-112.37498046105135,0.46553699018558986,0.6272462420335172,145,151,13.979956275565472,110,True,156,0.005021084565669298,0.009961839765310287,0.004924914638440196,0.004940755199640989,-0.023527439406933044,0.8642315052619483,0.0013045402287462408,-1.0706755392729026,-0.046399342299717,0.0034756718813885577,-5.506463188895751,0.12545336344966398,-5.575085430373654,-0.07751499867990186,5.575624281727108,-0.2730514093686565,0.003329462866586026
D0020,D0020_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed42_history_default_unitbox,0,1e-06,9.999999999999999e-05,3.6017580043033445e-11,3.6017580043033445e-11,9.739340378725937e-16,0.037233147324741575,0.0372331440448761,0.054174031204676384,0.044221294068150556,0.04820675870304149,145,155,0.0,0,False,0,,,,0.0,0.0004416381659252171,0.037233147324741575,0.00024325716245044706,-0.05305395666866165,-0.00041195603954035916,-0.0005531573966828418,-0.02505325126259853,-0.0015279461184199684,-0.024780311973763226,-0.017901912859022893,0.03057028533607566,0.25245690307156193,0.25245690736673404
D0020,D0020_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed42_history_default_unitbox,1,5e-06,0.0005,1.0458451923292814e-09,1.0458452095099698e-09,2.7525485244858374e-12,0.19414997318305216,0.1941499859094619,0.2679199067353502,0.22972289875570673,0.25011138385018356,145,155,0.0,0,False,0,,,,0.0,0.0032131524924716207,0.19414997318305216,0.004546078746050763,-0.2674737348772097,-0.0012810322980416236,-0.0017860472079942928,0.10248323336475043,-0.0036614959198143495,0.10896143230523118,-0.0787713048219662,0.1344526392205173,0.42059644045434247,0.4205964514238403
D0020,D0020_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed42_history_default_unitbox,2,1e-05,0.001,4.1996995032433724e-09,4.199699616986086e-09,4.4216435988257016e-11,0.3753547097416303,0.3753547072410583,0.5275964290632167,0.44720145565325775,0.4896435941300851,145,155,0.0,0,False,0,,,,0.0,0.005796190465408718,0.3753547097416303,0.005196330638050793,-0.5231637946242242,-0.002393364404550186,-0.0038750862874802443,0.2447258437563492,-0.005942578292117092,0.2533250004552585,-0.15762674946219124,0.2983617736937377,0.8200455334893277,0.8200458977001586
D0020,D0020_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed42_history_default_unitbox,3,1.5e-05,0.0015,9.246300527222557e-09,9.246304186511554e-09,2.3138001687754024e-10,0.5313722341460729,0.5313722491264343,0.7652240032665476,0.6357166788751458,0.7002650235354846,145,155,0.0,0,False,0,,,,0.0,0.00991772994792762,0.5313722341460729,0.007079556126557661,-0.753297785192698,-0.002857466043753415,-0.0047739036256940585,0.3812368043027384,-0.008235106476447174,0.3953766243334702,-0.23493456114876632,0.45990969014741734,1.1578875413150684,1.157890083820833
